Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
Pete Kelly's Blues,https://www.imdb.com/title/tt0048484/,6.4,1093,95.0,"['Crime', 'Drama', 'Music']",Not Rated,,IMDB
The Night of the Hunter,https://www.imdb.com/title/tt0048424/,8.0,79905,92.0,"['Crime', 'Drama', 'Film-Noir']",Not Rated,99.0,IMDB
The Virgin Queen,https://www.imdb.com/title/tt0048791/,6.8,2435,92.0,"['Biography', 'Drama', 'History']",Approved,,IMDB
The Kentuckian,https://www.imdb.com/title/tt0048248/,6.3,2374,104.0,"['Drama', 'Western']",Passed,41.0,IMDB
You're Never Too Young,https://www.imdb.com/title/tt0048822/,6.6,1314,102.0,"['Comedy', 'Musical']",Approved,,IMDB
The Phenix City Story,https://www.imdb.com/title/tt0048488/,7.2,2274,100.0,"['Crime', 'Drama', 'Film-Noir']",Approved,,IMDB
Wichita,https://www.imdb.com/title/tt0048806/,6.9,1589,81.0,"['Romance', 'Western']",Passed,,IMDB
The Man from Laramie,https://www.imdb.com/title/tt0048342/,7.3,9199,103.0,['Western'],Not Rated,,IMDB
Samurai II: Duel at Ichijoji Temple,https://www.imdb.com/title/tt0048579/,7.4,5425,104.0,"['Action', 'Adventure', 'Biography']",Not Rated,,IMDB
There's Always Tomorrow,https://www.imdb.com/title/tt0049843/,7.5,2486,84.0,"['Drama', 'Romance']",Approved,,IMDB
Mister Roberts,https://www.imdb.com/title/tt0048380/,7.7,15011,123.0,"['Comedy', 'Drama', 'War']",Not Rated,,IMDB
We're No Angels,https://www.imdb.com/title/tt0048801/,7.5,7769,106.0,"['Comedy', 'Crime', 'Romance']",Not Rated,,IMDB
House of Bamboo,https://www.imdb.com/title/tt0048182/,6.8,2924,102.0,"['Crime', 'Drama', 'Film-Noir']",Approved,,IMDB
Not as a Stranger,https://www.imdb.com/title/tt0048432/,6.7,1633,135.0,"['Drama', 'Film-Noir', 'Romance']",Passed,55.0,IMDB
Confidential Report,https://www.imdb.com/title/tt0048393/,7.3,7397,93.0,"['Crime', 'Drama', 'Film-Noir']",Not Rated,,IMDB
Moonfleet,https://www.imdb.com/title/tt0048387/,6.7,3138,87.0,"['Adventure', 'Drama']",Approved,,IMDB
Land of the Pharaohs,https://www.imdb.com/title/tt0048283/,6.6,3575,106.0,"['Adventure', 'Drama', 'History']",Approved,,IMDB
Abbott and Costello Meet the Mummy,https://www.imdb.com/title/tt0047795/,6.4,5046,79.0,"['Action', 'Adventure', 'Comedy']",Approved,,IMDB
It Came from Beneath the Sea,https://www.imdb.com/title/tt0048215/,6.0,4773,79.0,"['Horror', 'Sci-Fi']",Not Rated,,IMDB
King Dinosaur,https://www.imdb.com/title/tt0048256/,2.1,1196,63.0,"['Adventure', 'Sci-Fi']",Not Rated,,IMDB
Lady and the Tramp,https://www.imdb.com/title/tt0048280/,7.3,119084,76.0,"['Animation', 'Adventure', 'Comedy']",G,78.0,IMDB
The Beast with a Million Eyes,https://www.imdb.com/title/tt0048991/,3.7,1262,75.0,"['Horror', 'Sci-Fi']",Passed,,IMDB
The Cobweb,https://www.imdb.com/title/tt0047944/,6.4,1405,134.0,['Drama'],Passed,,IMDB
5 Against the House,https://www.imdb.com/title/tt0048077/,5.9,1183,84.0,"['Crime', 'Drama', 'Film-Noir']",Approved,,IMDB
This Island Earth,https://www.imdb.com/title/tt0047577/,5.9,8668,86.0,"['Horror', 'Mystery', 'Sci-Fi']",Passed,,IMDB
The Sea Chase,https://www.imdb.com/title/tt0048593/,6.5,2731,117.0,"['Action', 'Drama', 'War']",Approved,,IMDB
The Seven Year Itch,https://www.imdb.com/title/tt0048605/,7.1,33178,105.0,"['Comedy', 'Romance']",Not Rated,,IMDB
The Seven Little Foys,https://www.imdb.com/title/tt0048604/,6.8,1338,93.0,"['Biography', 'Comedy', 'Drama']",Approved,,IMDB
La Pointe Courte,https://www.imdb.com/title/tt0048499/,7.1,2559,80.0,['Drama'],Not Rated,,IMDB
Summertime,https://www.imdb.com/title/tt0048673/,7.2,7404,100.0,"['Romance', 'Drama']",Not Rated,,IMDB
Love Me or Leave Me,https://www.imdb.com/title/tt0048317/,7.1,3610,122.0,"['Biography', 'Drama', 'Music']",Passed,,IMDB
Soldier of Fortune,https://www.imdb.com/title/tt0048640/,6.2,1202,96.0,"['Adventure', 'Crime', 'Drama']",Approved,,IMDB
Davy Crockett: King of the Wild Frontier,https://www.imdb.com/title/tt0047977/,7.0,3482,93.0,"['Adventure', 'Drama', 'Family']",Approved,,IMDB
The Criminal Life of Archibaldo de la Cruz,https://www.imdb.com/title/tt0048037/,7.8,4590,89.0,"['Comedy', 'Crime', 'Drama']",Not Rated,,IMDB
The Dam Busters,https://www.imdb.com/title/tt0046889/,7.4,9331,105.0,"['Drama', 'History', 'War']",Approved,,IMDB
Bride of the Monster,https://www.imdb.com/title/tt0047898/,4.2,6445,69.0,"['Horror', 'Sci-Fi']",Not Rated,,IMDB
Death of a Cyclist,https://www.imdb.com/title/tt0048394/,7.7,3193,88.0,"['Crime', 'Drama']",Not Rated,,IMDB
Daddy Long Legs,https://www.imdb.com/title/tt0047969/,6.7,3401,126.0,"['Musical', 'Romance']",Approved,,IMDB
Princess Yang Kwei-fei,https://www.imdb.com/title/tt0048820/,7.2,1561,98.0,"['Drama', 'History', 'Romance']",Not Rated,,IMDB
Godzilla Raids Again,https://www.imdb.com/title/tt0048127/,5.9,5233,78.0,"['Action', 'Horror', 'Sci-Fi']",Approved,,IMDB
Violent Saturday,https://www.imdb.com/title/tt0048790/,6.9,1984,90.0,"['Crime', 'Drama', 'Film-Noir']",Not Rated,,IMDB
Run for Cover,https://www.imdb.com/title/tt0048570/,6.7,1299,93.0,['Western'],Approved,,IMDB
Kiss Me Deadly,https://www.imdb.com/title/tt0048261/,7.6,17927,106.0,"['Crime', 'Film-Noir', 'Mystery']",Not Rated,,IMDB
Conquest of Space,https://www.imdb.com/title/tt0047947/,5.7,1341,81.0,['Sci-Fi'],Approved,,IMDB
Rififi,https://www.imdb.com/title/tt0048021/,8.2,25994,118.0,"['Crime', 'Thriller']",Not Rated,97.0,IMDB
Marty,https://www.imdb.com/title/tt0048356/,7.7,20850,90.0,"['Drama', 'Romance']",Not Rated,,IMDB
French Cancan,https://www.imdb.com/title/tt0046998/,7.3,3591,102.0,"['Comedy', 'Drama', 'Musical']",Not Rated,,IMDB
Stella,https://www.imdb.com/title/tt0048657/,8.0,2365,90.0,"['Drama', 'Romance']",,,IMDB
Revenge of the Creature,https://www.imdb.com/title/tt0048554/,5.7,5310,82.0,"['Horror', 'Sci-Fi']",Passed,,IMDB
Above Us the Waves,https://www.imdb.com/title/tt0047797/,6.6,1217,92.0,"['Drama', 'War']",Approved,,IMDB
Strategic Air Command,https://www.imdb.com/title/tt0048667/,6.4,3014,112.0,"['Action', 'Drama', 'War']",Approved,,IMDB
Man Without a Star,https://www.imdb.com/title/tt0048340/,6.9,2866,89.0,['Western'],Approved,,IMDB
The Glass Slipper,https://www.imdb.com/title/tt0048124/,6.5,1226,93.0,"['Fantasy', 'Musical', 'Romance']",Not Rated,,IMDB
Tight Spot,https://www.imdb.com/title/tt0048724/,6.6,1383,97.0,"['Crime', 'Drama', 'Film-Noir']",Approved,,IMDB
Blackboard Jungle,https://www.imdb.com/title/tt0047885/,7.4,7969,101.0,"['Crime', 'Drama']",Approved,67.0,IMDB
East of Eden,https://www.imdb.com/title/tt0048028/,7.9,39238,118.0,['Drama'],PG,72.0,IMDB
The End of the Affair,https://www.imdb.com/title/tt0048034/,6.7,1093,105.0,"['Drama', 'Romance']",Not Rated,,IMDB
Marcelino pan y vino,https://www.imdb.com/title/tt0047216/,7.1,2036,90.0,"['Comedy', 'Drama']",G,,IMDB
The Devil's General,https://www.imdb.com/title/tt0047572/,7.3,1019,117.0,"['Drama', 'War']",,,IMDB
The Big Combo,https://www.imdb.com/title/tt0047878/,7.4,6314,87.0,"['Crime', 'Drama', 'Film-Noir']",Not Rated,,IMDB
Abbott and Costello Meet the Keystone Kops,https://www.imdb.com/title/tt0047794/,6.6,2062,80.0,['Comedy'],Approved,,IMDB
There Was Once a King...,https://www.imdb.com/title/tt0184316/,8.1,1070,107.0,"['Comedy', 'Fantasy']",,,IMDB
Battle Cry,https://www.imdb.com/title/tt0047860/,6.5,2062,149.0,"['Drama', 'Romance', 'War']",Approved,,IMDB
Diabolique,https://www.imdb.com/title/tt0046911/,8.0,60148,117.0,"['Crime', 'Drama', 'Horror']",Not Rated,,IMDB
The Violent Men,https://www.imdb.com/title/tt0048789/,7.0,2318,96.0,['Western'],Approved,,IMDB
A Generation,https://www.imdb.com/title/tt0048500/,7.1,2316,87.0,"['Drama', 'War']",Not Rated,,IMDB
The Colditz Story,https://www.imdb.com/title/tt0047945/,7.0,2185,94.0,"['Drama', 'History', 'War']",,,IMDB
Ukigumo,https://www.imdb.com/title/tt0048757/,7.7,2255,123.0,"['Drama', 'Romance']",,,IMDB
Bad Day at Black Rock,https://www.imdb.com/title/tt0047849/,7.7,18707,81.0,"['Crime', 'Drama', 'Mystery']",Passed,,IMDB
Ordet,https://www.imdb.com/title/tt0048452/,8.3,13532,126.0,['Drama'],Not Rated,,IMDB
The Long Gray Line,https://www.imdb.com/title/tt0048312/,7.2,2399,138.0,"['Biography', 'Comedy', 'Drama']",Approved,,IMDB
Young at Heart,https://www.imdb.com/title/tt0047688/,6.8,2179,117.0,"['Drama', 'Musical', 'Romance']",Approved,,IMDB
The Bridges at Toko-Ri,https://www.imdb.com/title/tt0046806/,6.7,5111,102.0,"['Drama', 'Romance', 'War']",Approved,,IMDB
Animal Farm,https://www.imdb.com/title/tt0047834/,7.2,14869,72.0,"['Animation', 'Drama']",Approved,,IMDB
Vera Cruz,https://www.imdb.com/title/tt0047647/,7.1,8862,94.0,"['Adventure', 'Western']",Approved,,IMDB
Green Fire,https://www.imdb.com/title/tt0047050/,5.9,1159,100.0,"['Adventure', 'Drama']",Passed,,IMDB
The Gold of Naples,https://www.imdb.com/title/tt0047313/,7.3,1462,138.0,"['Comedy', 'Drama']",Not Rated,,IMDB
"20,000 Leagues Under the Sea",https://www.imdb.com/title/tt0046672/,7.2,28408,127.0,"['Adventure', 'Drama', 'Family']",G,83.0,IMDB
The Silver Chalice,https://www.imdb.com/title/tt0047494/,4.7,1386,142.0,"['Drama', 'Romance']",Approved,,IMDB
An American in Rome,https://www.imdb.com/title/tt0046705/,7.0,1501,94.0,['Comedy'],,,IMDB
There's No Business Like Show Business,https://www.imdb.com/title/tt0047574/,6.5,5339,117.0,"['Comedy', 'Drama', 'Musical']",Approved,,IMDB
The Country Girl,https://www.imdb.com/title/tt0046874/,7.3,5284,104.0,"['Drama', 'Music']",Not Rated,,IMDB
Destry,https://www.imdb.com/title/tt0046906/,6.7,1138,95.0,"['Action', 'Adventure', 'Music']",Approved,,IMDB
The Fast and the Furious,https://www.imdb.com/title/tt0046969/,5.4,1167,73.0,"['Crime', 'Drama', 'Mystery']",Approved,,IMDB
A Story from Chikamatsu,https://www.imdb.com/title/tt0046851/,8.0,3581,102.0,"['Drama', 'History', 'Romance']",Not Rated,,IMDB
The Last Time I Saw Paris,https://www.imdb.com/title/tt0047162/,6.2,3293,116.0,"['Drama', 'Romance']",Approved,,IMDB
DÃ©sirÃ©e,https://www.imdb.com/title/tt0046903/,6.4,2578,110.0,"['Biography', 'Drama', 'History']",Not Rated,,IMDB
Track of the Cat,https://www.imdb.com/title/tt0047603/,6.5,1758,102.0,"['Drama', 'Western']",Approved,,IMDB
Phffft,https://www.imdb.com/title/tt0047349/,6.6,1344,88.0,"['Comedy', 'Romance']",Approved,,IMDB
Target Earth,https://www.imdb.com/title/tt0047559/,5.6,1008,75.0,"['Horror', 'Sci-Fi']",Approved,,IMDB
Fear,https://www.imdb.com/title/tt0047336/,6.6,1127,84.0,['Drama'],,,IMDB
Gojira,https://www.imdb.com/title/tt0047034/,7.6,27928,96.0,"['Drama', 'Horror', 'Sci-Fi']",Not Rated,78.0,IMDB
Black Widow,https://www.imdb.com/title/tt0046791/,6.7,2206,95.0,"['Drama', 'Film-Noir', 'Mystery']",Approved,,IMDB
White Christmas,https://www.imdb.com/title/tt0047673/,7.6,31265,120.0,"['Comedy', 'Musical', 'Romance']",Not Rated,,IMDB
Ulysses,https://www.imdb.com/title/tt0047630/,6.7,3403,94.0,"['Adventure', 'Fantasy', 'History']",Not Rated,,IMDB
Beau Brummell,https://www.imdb.com/title/tt0046759/,6.4,1258,113.0,"['Biography', 'Drama', 'History']",Approved,,IMDB
Carmen Jones,https://www.imdb.com/title/tt0046828/,6.8,4466,105.0,"['Drama', 'Musical', 'Romance']",Approved,65.0,IMDB
A Lesson in Love,https://www.imdb.com/title/tt0047167/,7.0,2779,96.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB
The Belles of St. Trinian's,https://www.imdb.com/title/tt0046766/,6.8,2277,91.0,"['Comedy', 'Family']",Not Rated,,IMDB
A Star Is Born,https://www.imdb.com/title/tt0047522/,7.6,15322,154.0,"['Drama', 'Musical', 'Romance']",Passed,89.0,IMDB
The Barefoot Contessa,https://www.imdb.com/title/tt0046754/,7.0,9490,128.0,"['Crime', 'Drama', 'Mystery']",Not Rated,,IMDB
Miyamoto Musashi,https://www.imdb.com/title/tt0047444/,7.5,7418,93.0,"['Action', 'Adventure', 'Biography']",Not Rated,,IMDB
Suddenly,https://www.imdb.com/title/tt0047542/,6.8,5910,77.0,"['Crime', 'Drama', 'Film-Noir']",Not Rated,,IMDB
Twenty-Four Eyes,https://www.imdb.com/title/tt0047281/,8.0,2152,156.0,['Drama'],Not Rated,,IMDB
The Purple Plain,https://www.imdb.com/title/tt0047376/,6.5,1839,100.0,"['Adventure', 'Drama', 'War']",,,IMDB
Brigadoon,https://www.imdb.com/title/tt0046807/,6.8,7357,108.0,"['Fantasy', 'Musical', 'Romance']",Passed,,IMDB
Betrayed,https://www.imdb.com/title/tt0046770/,6.1,1027,108.0,"['Drama', 'History', 'Romance']",Approved,,IMDB
Journey to Italy,https://www.imdb.com/title/tt0046511/,7.4,8582,97.0,"['Drama', 'Romance']",Not Rated,100.0,IMDB
La Strada,https://www.imdb.com/title/tt0047528/,8.0,56698,108.0,['Drama'],Not Rated,,IMDB
Sabrina,https://www.imdb.com/title/tt0047437/,7.7,57436,113.0,"['Comedy', 'Drama', 'Romance']",Passed,72.0,IMDB
Private Hell 36,https://www.imdb.com/title/tt0047370/,6.7,1226,81.0,"['Crime', 'Drama', 'Film-Noir']",Passed,,IMDB
Senso,https://www.imdb.com/title/tt0047469/,7.5,5930,123.0,"['Drama', 'History', 'Romance']",Not Rated,,IMDB
Shield for Murder,https://www.imdb.com/title/tt0047479/,6.9,1029,82.0,"['Crime', 'Drama', 'Film-Noir']",Approved,,IMDB
The Egyptian,https://www.imdb.com/title/tt0046949/,6.6,3447,139.0,"['Biography', 'Drama', 'History']",Approved,,IMDB
Human Desire,https://www.imdb.com/title/tt0047101/,7.1,4254,91.0,"['Drama', 'Film-Noir', 'Romance']",Not Rated,,IMDB
Rear Window,https://www.imdb.com/title/tt0047396/,8.4,430404,112.0,"['Mystery', 'Thriller']",PG,100.0,IMDB
The Black Shield of Falworth,https://www.imdb.com/title/tt0046789/,6.5,1537,99.0,"['Adventure', 'History', 'Romance']",Approved,,IMDB
Broken Lance,https://www.imdb.com/title/tt0046808/,6.9,3326,96.0,"['Adventure', 'Western']",Approved,,IMDB
The Far Country,https://www.imdb.com/title/tt0048055/,7.2,6531,97.0,"['Action', 'Romance', 'Western']",Passed,,IMDB
Valley of the Kings,https://www.imdb.com/title/tt0047641/,6.0,1225,86.0,['Adventure'],Approved,,IMDB
Pushover,https://www.imdb.com/title/tt0047377/,7.1,2546,88.0,"['Crime', 'Drama', 'Film-Noir']",Passed,,IMDB
Seven Brides for Seven Brothers,https://www.imdb.com/title/tt0047472/,7.4,20757,102.0,"['Comedy', 'Drama', 'Musical']",Approved,75.0,IMDB
Living It Up,https://www.imdb.com/title/tt0047184/,6.7,1425,95.0,"['Comedy', 'Musical']",Approved,,IMDB
Susan Slept Here,https://www.imdb.com/title/tt0047550/,6.5,1463,98.0,"['Comedy', 'Drama']",Approved,,IMDB
Magnificent Obsession,https://www.imdb.com/title/tt0047203/,7.1,5821,108.0,"['Drama', 'Romance']",Not Rated,,IMDB
Garden of Evil,https://www.imdb.com/title/tt0047013/,6.7,2949,100.0,"['Action', 'Adventure', 'Drama']",Not Rated,,IMDB
Apache,https://www.imdb.com/title/tt0046719/,6.4,3854,91.0,['Western'],Passed,,IMDB
Abismos de pasiÃ³n,https://www.imdb.com/title/tt0046675/,6.7,1099,91.0,"['Drama', 'Romance']",,,IMDB
Robinson Crusoe,https://www.imdb.com/title/tt0044386/,6.8,3383,90.0,"['Adventure', 'Drama']",Approved,,IMDB
Silver Lode,https://www.imdb.com/title/tt0047495/,6.9,1598,81.0,['Western'],Approved,,IMDB
The Caine Mutiny,https://www.imdb.com/title/tt0046816/,7.7,23860,124.0,"['Drama', 'War']",Not Rated,63.0,IMDB
On the Waterfront,https://www.imdb.com/title/tt0047296/,8.1,137847,108.0,"['Crime', 'Drama', 'Thriller']",Approved,91.0,IMDB
Demetrius and the Gladiators,https://www.imdb.com/title/tt0046899/,6.6,3323,101.0,"['Action', 'Drama', 'History']",Approved,,IMDB
Them!,https://www.imdb.com/title/tt0047573/,7.2,19192,94.0,"['Horror', 'Sci-Fi']",Not Rated,,IMDB
The Detective,https://www.imdb.com/title/tt0046970/,6.8,1235,91.0,"['Comedy', 'Crime', 'Drama']",Approved,,IMDB
Gog,https://www.imdb.com/title/tt0047033/,5.5,1082,83.0,"['Drama', 'Horror', 'Romance']",Approved,,IMDB
Devil Girl from Mars,https://www.imdb.com/title/tt0046907/,5.0,1226,77.0,"['Horror', 'Sci-Fi']",Approved,,IMDB
Secret of the Incas,https://www.imdb.com/title/tt0047464/,6.1,1206,100.0,['Adventure'],Approved,,IMDB
The High and the Mighty,https://www.imdb.com/title/tt0047086/,6.8,5254,147.0,"['Action', 'Adventure', 'Drama']",Not Rated,,IMDB
Three Coins in the Fountain,https://www.imdb.com/title/tt0047580/,6.3,3028,102.0,"['Drama', 'Romance']",G,,IMDB
The Mad Magician,https://www.imdb.com/title/tt0047200/,6.5,1426,72.0,"['Horror', 'Mystery', 'Thriller']",Not Rated,,IMDB
Dial M for Murder,https://www.imdb.com/title/tt0046912/,8.2,152446,105.0,"['Crime', 'Thriller']",PG,75.0,IMDB
Jail Bait,https://www.imdb.com/title/tt0047127/,3.6,2308,71.0,"['Crime', 'Drama', 'Film-Noir']",Not Rated,,IMDB
Johnny Guitar,https://www.imdb.com/title/tt0047136/,7.7,15094,110.0,"['Drama', 'Western']",Not Rated,83.0,IMDB
River of No Return,https://www.imdb.com/title/tt0047422/,6.6,10175,91.0,"['Action', 'Adventure', 'Drama']",Approved,,IMDB
Seven Samurai,https://www.imdb.com/title/tt0047478/,8.6,306533,207.0,"['Action', 'Adventure', 'Drama']",Not Rated,98.0,IMDB
Elephant Walk,https://www.imdb.com/title/tt0046951/,6.3,2081,103.0,"['Adventure', 'Drama']",Approved,,IMDB
Miseria e nobiltÃ ,https://www.imdb.com/title/tt0047238/,7.8,1486,60.0,['Comedy'],,,IMDB
Witness to Murder,https://www.imdb.com/title/tt0047679/,6.7,2300,83.0,"['Crime', 'Drama', 'Film-Noir']",Approved,,IMDB
Prince Valiant,https://www.imdb.com/title/tt0047365/,6.2,2353,100.0,"['Action', 'Adventure', 'Drama']",Approved,,IMDB
Sansho the Bailiff,https://www.imdb.com/title/tt0047445/,8.4,13923,124.0,['Drama'],Not Rated,,IMDB
Doctor in the House,https://www.imdb.com/title/tt0046921/,6.6,1228,92.0,['Comedy'],Not Rated,,IMDB
Touchez Pas au Grisbi,https://www.imdb.com/title/tt0046451/,7.8,6527,83.0,"['Crime', 'Drama']",Not Rated,85.0,IMDB
Salt of the Earth,https://www.imdb.com/title/tt0047443/,7.4,2985,94.0,"['Drama', 'History']",Not Rated,74.0,IMDB
Night People,https://www.imdb.com/title/tt0047279/,6.5,1015,93.0,"['Adventure', 'Crime', 'Mystery']",Approved,,IMDB
An Inspector Calls,https://www.imdb.com/title/tt0047119/,7.5,3081,80.0,"['Crime', 'Drama', 'Mystery']",Approved,,IMDB
Illusion Travels by Streetcar,https://www.imdb.com/title/tt0045907/,7.1,1312,82.0,"['Comedy', 'Adventure', 'Drama']",,,IMDB
The Naked Jungle,https://www.imdb.com/title/tt0047264/,6.8,3505,95.0,"['Adventure', 'Drama', 'Thriller']",Approved,,IMDB
High and Dry,https://www.imdb.com/title/tt0047085/,7.0,1141,92.0,['Comedy'],Passed,,IMDB
Hobson's Choice,https://www.imdb.com/title/tt0047094/,7.7,6327,108.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB
Executive Suite,https://www.imdb.com/title/tt0046963/,7.4,3440,104.0,['Drama'],Passed,,IMDB
Riot in Cell Block 11,https://www.imdb.com/title/tt0047417/,7.0,1597,80.0,"['Crime', 'Drama', 'Film-Noir']",Not Rated,,IMDB
"The Long, Long Trailer",https://www.imdb.com/title/tt0047191/,7.0,4035,96.0,"['Comedy', 'Romance']",Approved,,IMDB
Creature from the Black Lagoon,https://www.imdb.com/title/tt0046876/,7.0,25486,79.0,"['Horror', 'Sci-Fi']",G,,IMDB
Hell and High Water,https://www.imdb.com/title/tt0047073/,6.2,1546,103.0,"['Action', 'Adventure', 'Drama']",Approved,,IMDB
Killers from Space,https://www.imdb.com/title/tt0047149/,3.4,1910,71.0,"['Horror', 'Mystery', 'Sci-Fi']",Passed,,IMDB
His Majesty O'Keefe,https://www.imdb.com/title/tt0045876/,6.2,1124,91.0,"['Action', 'Adventure', 'Biography']",Approved,,IMDB
Yama no oto,https://www.imdb.com/title/tt0047682/,7.8,1474,95.0,['Drama'],Approved,,IMDB
It Should Happen to You,https://www.imdb.com/title/tt0047123/,7.2,3235,86.0,"['Comedy', 'Romance']",Approved,,IMDB
Man with a Million,https://www.imdb.com/title/tt0046072/,6.9,3248,90.0,"['Comedy', 'Romance']",Approved,,IMDB
The Glenn Miller Story,https://www.imdb.com/title/tt0047030/,7.3,7801,115.0,"['Biography', 'Drama', 'Music']",Approved,,IMDB
Man in the Attic,https://www.imdb.com/title/tt0047209/,6.2,1284,82.0,"['Mystery', 'Thriller']",Not Rated,,IMDB
Do Bigha Zamin,https://www.imdb.com/title/tt0045693/,8.4,1686,131.0,['Drama'],,,IMDB
The Wild One,https://www.imdb.com/title/tt0047677/,6.8,14306,79.0,"['Crime', 'Drama', 'Romance']",Not Rated,,IMDB
Miss Sadie Thompson,https://www.imdb.com/title/tt0046076/,6.0,1315,91.0,"['Drama', 'Musical', 'Romance']",Approved,,IMDB
"Bread, Love and Dreams",https://www.imdb.com/title/tt0046159/,7.0,1262,90.0,"['Comedy', 'Romance']",,,IMDB
Knights of the Round Table,https://www.imdb.com/title/tt0045966/,6.3,3223,115.0,"['Action', 'Adventure', 'Drama']",Approved,,IMDB
Escape from Fort Bravo,https://www.imdb.com/title/tt0045737/,6.7,2313,99.0,['Western'],Passed,,IMDB
Beneath the 12-Mile Reef,https://www.imdb.com/title/tt0045551/,5.8,1191,102.0,"['Adventure', 'Drama']",Approved,,IMDB
Hondo,https://www.imdb.com/title/tt0045883/,7.1,9145,83.0,"['Drama', 'Romance', 'War']",PG,,IMDB
Beat the Devil,https://www.imdb.com/title/tt0046414/,6.5,7938,89.0,"['Action', 'Adventure', 'Comedy']",Approved,,IMDB
The Bigamist,https://www.imdb.com/title/tt0045557/,6.8,2924,80.0,"['Drama', 'Film-Noir']",Approved,,IMDB
Kiss Me Kate,https://www.imdb.com/title/tt0045963/,7.1,5417,109.0,"['Comedy', 'Musical', 'Romance']",Approved,,IMDB
How to Marry a Millionaire,https://www.imdb.com/title/tt0045891/,6.9,20025,95.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB
Calamity Jane,https://www.imdb.com/title/tt0045591/,7.3,8269,101.0,"['Comedy', 'Musical', 'Romance']",Passed,,IMDB
Tokyo Story,https://www.imdb.com/title/tt0046438/,8.2,49983,136.0,['Drama'],Not Rated,,IMDB
Gate of Hell,https://www.imdb.com/title/tt0045935/,7.2,3098,89.0,"['Drama', 'History', 'Romance']",Not Rated,,IMDB
Crime Wave,https://www.imdb.com/title/tt0046878/,7.4,3238,73.0,"['Crime', 'Drama', 'Film-Noir']",Approved,,IMDB
The Big Heat,https://www.imdb.com/title/tt0045555/,8.0,22794,89.0,"['Crime', 'Film-Noir', 'Thriller']",Not Rated,,IMDB
