Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
Kill Dil,https://www.imdb.com/title/tt3380264/,4.4,3768,127.0,"['Action', 'Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Clown,https://www.imdb.com/title/tt1780798/,5.7,21265,100.0,"['Drama', 'Fantasy', 'Horror']",R,42,IMDB
Big Eyes,https://www.imdb.com/title/tt1126590/,7.0,83131,106.0,"['Biography', 'Crime', 'Drama']",PG-13,62,IMDB
Kilo Two Bravo,https://www.imdb.com/title/tt3622120/,7.1,11549,108.0,"['Adventure', 'Biography', 'Drama']",R, ~data not found~ ,IMDB
Coffee Shop,https://www.imdb.com/title/tt3530146/,5.8,1967,88.0,"['Comedy', 'Drama', 'Romance']",PG, ~data not found~ ,IMDB
Horrible Bosses 2,https://www.imdb.com/title/tt2170439/,6.3,154173,108.0,"['Comedy', 'Crime']",R,40,IMDB
American Sniper,https://www.imdb.com/title/tt2179136/,7.3,427174,133.0,"['Action', 'Biography', 'Drama']",R,72,IMDB
Selma,https://www.imdb.com/title/tt1020072/,7.5,83592,128.0,"['Biography', 'Drama', 'History']",PG-13,81,IMDB
Shinya shokudÃ´,https://www.imdb.com/title/tt3958276/,7.4,1662,119.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
The Gambler,https://www.imdb.com/title/tt2039393/,6.0,64253,111.0,"['Crime', 'Drama', 'Thriller']",R,55,IMDB
The Hunger Games: Mockingjay - Part 1,https://www.imdb.com/title/tt1951265/,6.6,402452,123.0,"['Action', 'Adventure', 'Sci-Fi']",PG-13,64,IMDB
Ride,https://www.imdb.com/title/tt1930463/,5.7,3825,93.0,"['Comedy', 'Drama']",R,48,IMDB
Penguins of Madagascar,https://www.imdb.com/title/tt1911658/,6.7,76962,92.0,"['Animation', 'Adventure', 'Comedy']",PG,53,IMDB
Standby,https://www.imdb.com/title/tt1645916/,5.8,1485,90.0,"['Comedy', 'Romance']",Not Rated, ~data not found~ ,IMDB
Iyobinte Pusthakam,https://www.imdb.com/title/tt4186118/,7.8,1849,158.0,"['Action', 'Adventure', 'Drama']",, ~data not found~ ,IMDB
The BÃ©lier Family,https://www.imdb.com/title/tt3547740/,7.3,23639,106.0,"['Comedy', 'Drama', 'Music']",, ~data not found~ ,IMDB
Sex Ed,https://www.imdb.com/title/tt2751310/,5.5,4979,92.0,"['Comedy', 'Romance']",Not Rated,34,IMDB
Skin Trade,https://www.imdb.com/title/tt1641841/,5.6,7360,96.0,"['Action', 'Crime', 'Thriller']",R,39,IMDB
Bhopal: A Prayer for Rain,https://www.imdb.com/title/tt0839742/,7.2,1925,96.0,['Drama'],Not Rated,50,IMDB
Chaar Sahibzaade,https://www.imdb.com/title/tt4168188/,8.0,7522,135.0,"['Animation', 'History']",Unrated, ~data not found~ ,IMDB
The Shaukeens,https://www.imdb.com/title/tt3848888/,5.0,2749,124.0,['Comedy'],, ~data not found~ ,IMDB
Pak van mijn hart,https://www.imdb.com/title/tt3800028/,5.6,1089,83.0,['Romance'],, ~data not found~ ,IMDB
Big Stone Gap,https://www.imdb.com/title/tt3254796/,5.6,2478,103.0,"['Comedy', 'Romance']",PG-13,39,IMDB
A Most Violent Year,https://www.imdb.com/title/tt2937898/,7.0,64709,125.0,"['Action', 'Crime', 'Drama']",R,79,IMDB
Jessabelle,https://www.imdb.com/title/tt2300975/,5.4,21972,90.0,"['Drama', 'Horror', 'Mystery']",PG-13,37,IMDB
Some Kind of Beautiful,https://www.imdb.com/title/tt1725986/,5.7,13264,99.0,"['Comedy', 'Romance']",R,11,IMDB
Image,https://www.imdb.com/title/tt3089922/,6.5,1027,87.0,['Thriller'],, ~data not found~ ,IMDB
Suite FranÃ§aise,https://www.imdb.com/title/tt0900387/,7.0,22427,107.0,"['Drama', 'Romance', 'War']",,63,IMDB
Dumb and Dumber To,https://www.imdb.com/title/tt2096672/,5.6,125857,109.0,['Comedy'],PG-13,36,IMDB
Pernicious,https://www.imdb.com/title/tt2187444/,4.6,2480,90.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Attack on Titan Crimson Bow and Arrow,https://www.imdb.com/title/tt3646944/,7.5,1012,119.0,"['Animation', 'Action', 'Adventure']",Not Rated, ~data not found~ ,IMDB
Die PrÃ¤senz,https://www.imdb.com/title/tt2624866/,4.0,1381,83.0,['Horror'],, ~data not found~ ,IMDB
Hit by Lightning,https://www.imdb.com/title/tt2402619/,5.0,1335,89.0,"['Comedy', 'Crime', 'Romance']",Not Rated,31,IMDB
Lemon Tree Passage,https://www.imdb.com/title/tt2396436/,4.1,2332,84.0,"['Horror', 'Mystery', 'Thriller']",, ~data not found~ ,IMDB
Kiseijuu,https://www.imdb.com/title/tt3345472/,6.9,3958,109.0,"['Action', 'Drama', 'Horror']",, ~data not found~ ,IMDB
Tim Maia,https://www.imdb.com/title/tt3134058/,7.2,1670,140.0,"['Biography', 'Drama', 'Music']",, ~data not found~ ,IMDB
Search Party,https://www.imdb.com/title/tt2758904/,5.6,6801,93.0,"['Adventure', 'Comedy']",R,22,IMDB
Unutursam Fisilda,https://www.imdb.com/title/tt4114744/,7.5,8221,118.0,"['Drama', 'Music', 'Romance']",, ~data not found~ ,IMDB
El Ott,https://www.imdb.com/title/tt3224052/,4.1,2906,92.0,"['Mystery', 'Thriller']",, ~data not found~ ,IMDB
7 Minutes,https://www.imdb.com/title/tt2828954/,5.0,2304,92.0,"['Crime', 'Drama', 'Thriller']",Not Rated,35,IMDB
Interstellar,https://www.imdb.com/title/tt0816692/,8.6,1434551,169.0,"['Adventure', 'Drama', 'Sci-Fi']",PG-13,74,IMDB
Hyakuen no koi,https://www.imdb.com/title/tt4080598/,7.2,1608,113.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Last Shift,https://www.imdb.com/title/tt2965466/,5.8,16213,90.0,"['Horror', 'Mystery', 'Thriller']",R, ~data not found~ ,IMDB
Garm Wars: The Last Druid,https://www.imdb.com/title/tt2504640/,4.8,1219,92.0,"['Action', 'Sci-Fi', 'Thriller']",PG-13, ~data not found~ ,IMDB
Birlesen GÃ¶nÃ¼ller,https://www.imdb.com/title/tt4148400/,7.7,3965,126.0,"['Drama', 'History']",, ~data not found~ ,IMDB
Sabit Kanca 2,https://www.imdb.com/title/tt4062524/,3.7,1119,94.0,['Comedy'],, ~data not found~ ,IMDB
Karthikeya,https://www.imdb.com/title/tt3885714/,7.4,1426,113.0,"['Mystery', 'Thriller']",, ~data not found~ ,IMDB
23 Blast,https://www.imdb.com/title/tt2304459/,6.5,1683,98.0,"['Drama', 'Family', 'Sport']",PG-13,45,IMDB
Happy New Year,https://www.imdb.com/title/tt2461132/,5.0,33072,180.0,"['Action', 'Comedy', 'Music']",Not Rated, ~data not found~ ,IMDB
Big Hero 6,https://www.imdb.com/title/tt2245084/,7.8,398778,102.0,"['Animation', 'Action', 'Adventure']",PG,74,IMDB
From A to B,https://www.imdb.com/title/tt1666287/,5.8,1260,108.0,"['Adventure', 'Comedy', 'Drama']",, ~data not found~ ,IMDB
Ouija,https://www.imdb.com/title/tt1204977/,4.5,46639,89.0,"['Horror', 'Mystery', 'Thriller']",PG-13,38,IMDB
"Elvira, te darÃ­a mi vida pero la estoy usando",https://www.imdb.com/title/tt3576842/,6.5,1306,108.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Hangar 10,https://www.imdb.com/title/tt3245656/,3.7,1419,83.0,"['Horror', 'Sci-Fi', 'Thriller']",Unrated,28,IMDB
Fear Clinic,https://www.imdb.com/title/tt2165765/,4.9,6239,95.0,['Horror'],R, ~data not found~ ,IMDB
Hollows Grove,https://www.imdb.com/title/tt4026562/,4.9,1090,81.0,['Horror'],R, ~data not found~ ,IMDB
Knife,https://www.imdb.com/title/tt3801314/,7.9,16807,166.0,"['Action', 'Drama']",Not Rated, ~data not found~ ,IMDB
The Taking of Deborah Logan,https://www.imdb.com/title/tt3387648/,6.0,24419,90.0,"['Horror', 'Mystery', 'Thriller']",R, ~data not found~ ,IMDB
See No Evil 2,https://www.imdb.com/title/tt3106120/,4.7,5910,90.0,"['Action', 'Horror', 'Thriller']",R, ~data not found~ ,IMDB
Grace,https://www.imdb.com/title/tt3068192/,4.8,2271,87.0,"['Horror', 'Thriller']",R, ~data not found~ ,IMDB
Gloria,https://www.imdb.com/title/tt2618368/,6.5,1016,126.0,"['Biography', 'Drama', 'Music']",R, ~data not found~ ,IMDB
Treehouse,https://www.imdb.com/title/tt1791681/,3.8,1994,96.0,"['Horror', 'Mystery', 'Thriller']",, ~data not found~ ,IMDB
Kamisama no iu tÃ´ri,https://www.imdb.com/title/tt3354222/,6.5,4257,117.0,"['Adventure', 'Horror', 'Sci-Fi']",, ~data not found~ ,IMDB
All Relative,https://www.imdb.com/title/tt3214248/,5.4,1521,85.0,"['Comedy', 'Drama', 'Romance']",Not Rated,23,IMDB
Robot Overlords,https://www.imdb.com/title/tt2145829/,4.6,6560,90.0,"['Action', 'Adventure', 'Sci-Fi']",PG-13,47,IMDB
The Sisterhood of Night,https://www.imdb.com/title/tt1015471/,6.2,1983,104.0,"['Drama', 'Mystery', 'Thriller']",PG-13,60,IMDB
Free Fall,https://www.imdb.com/title/tt3259178/,4.5,1846,90.0,"['Action', 'Crime', 'Thriller']",R, ~data not found~ ,IMDB
Dig Two Graves,https://www.imdb.com/title/tt2633076/,5.7,2926,85.0,"['Drama', 'Horror', 'Mystery']",,67,IMDB
A Matter of Faith,https://www.imdb.com/title/tt2587914/,3.7,1329,89.0,['Drama'],PG, ~data not found~ ,IMDB
The Frame,https://www.imdb.com/title/tt2567038/,6.7,3090,127.0,"['Crime', 'Drama', 'Fantasy']",, ~data not found~ ,IMDB
Northern Soul,https://www.imdb.com/title/tt1837613/,6.4,3565,102.0,"['Drama', 'Music']",R,64,IMDB
A Merry Friggin' Christmas,https://www.imdb.com/title/tt0910885/,5.1,5759,88.0,"['Comedy', 'Drama']",PG-13,28,IMDB
WinterkartoffelknÃ¶del,https://www.imdb.com/title/tt4129876/,7.0,1398,96.0,"['Comedy', 'Crime']",, ~data not found~ ,IMDB
Wir sind jung. Wir sind stark.,https://www.imdb.com/title/tt4076058/,7.1,1816,123.0,"['Crime', 'Drama', 'History']",, ~data not found~ ,IMDB
Incir ReÃ§eli 2,https://www.imdb.com/title/tt4003046/,6.1,3645,103.0,"['Drama', 'Romance']",, ~data not found~ ,IMDB
La dictadura perfecta,https://www.imdb.com/title/tt3970854/,7.2,4423,143.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Listening,https://www.imdb.com/title/tt3153582/,5.6,3048,100.0,"['Drama', 'Sci-Fi', 'Thriller']",Not Rated,35,IMDB
Girl House,https://www.imdb.com/title/tt2577172/,5.5,7960,99.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Son of a Gun,https://www.imdb.com/title/tt2452200/,6.4,25653,108.0,"['Action', 'Crime', 'Drama']",R,49,IMDB
Dark Was the Night,https://www.imdb.com/title/tt2251281/,5.6,8476,90.0,"['Drama', 'Horror', 'Thriller']",Not Rated,40,IMDB
Fury,https://www.imdb.com/title/tt2713180/,7.6,412812,134.0,"['Action', 'Drama', 'War']",R,64,IMDB
Manhattan Romance,https://www.imdb.com/title/tt2608324/,5.5,1268,94.0,"['Comedy', 'Drama', 'Romance']",TV-14, ~data not found~ ,IMDB
Stretch,https://www.imdb.com/title/tt2494280/,6.5,28399,94.0,"['Comedy', 'Crime']",R, ~data not found~ ,IMDB
The Loft,https://www.imdb.com/title/tt1850397/,6.3,50470,108.0,"['Mystery', 'Romance', 'Thriller']",R,24,IMDB
Testament of Youth,https://www.imdb.com/title/tt1441953/,7.3,25756,129.0,"['Biography', 'Drama', 'History']",PG-13,76,IMDB
Serena,https://www.imdb.com/title/tt1247690/,5.4,26271,109.0,"['Drama', 'History', 'Romance']",R,36,IMDB
Kung Fu Jungle,https://www.imdb.com/title/tt2952602/,6.5,9629,100.0,"['Action', 'Crime', 'Thriller']",Not Rated,66,IMDB
Close Range Love,https://www.imdb.com/title/tt3688018/,6.3,1046,118.0,"['Drama', 'Romance']",, ~data not found~ ,IMDB
Yellowbird,https://www.imdb.com/title/tt3526408/,5.6,1495,90.0,"['Animation', 'Adventure', 'Comedy']",PG, ~data not found~ ,IMDB
10.0 Earthquake,https://www.imdb.com/title/tt3488056/,3.5,1700,88.0,"['Action', 'Adventure', 'Drama']",PG, ~data not found~ ,IMDB
The Falling,https://www.imdb.com/title/tt3294200/,5.4,5848,102.0,"['Drama', 'Mystery', 'Thriller']",Not Rated,71,IMDB
Gutshot Straight,https://www.imdb.com/title/tt2252552/,3.7,1434,85.0,"['Crime', 'Thriller']",R, ~data not found~ ,IMDB
Christian Mingle,https://www.imdb.com/title/tt3398066/,4.3,1465,103.0,"['Comedy', 'Romance']",PG, ~data not found~ ,IMDB
Catch Hell,https://www.imdb.com/title/tt2403558/,5.5,2670,98.0,"['Crime', 'Drama', 'Thriller']",Not Rated,40,IMDB
Moomins on the Riviera,https://www.imdb.com/title/tt2371399/,6.0,1115,80.0,"['Animation', 'Comedy', 'Family']",,59,IMDB
The Devil's Hand,https://www.imdb.com/title/tt2290739/,4.9,3582,86.0,"['Horror', 'Thriller']",PG-13, ~data not found~ ,IMDB
Wildlike,https://www.imdb.com/title/tt2204080/,6.6,4219,104.0,"['Adventure', 'Drama', 'Thriller']",Not Rated,74,IMDB
The Houses October Built,https://www.imdb.com/title/tt1958043/,5.2,7828,91.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Debug,https://www.imdb.com/title/tt2769184/,4.3,2231,86.0,"['Horror', 'Sci-Fi']",Not Rated, ~data not found~ ,IMDB
Addicted,https://www.imdb.com/title/tt2205401/,5.2,8696,106.0,"['Drama', 'Thriller']",R,32,IMDB
Les hÃ©ritiers,https://www.imdb.com/title/tt3289126/,7.0,1558,105.0,['Drama'],Not Rated, ~data not found~ ,IMDB
Preston Castle,https://www.imdb.com/title/tt2521436/,6.4,1123,83.0,['Horror'],, ~data not found~ ,IMDB
Mercy,https://www.imdb.com/title/tt2481496/,5.0,4833,79.0,"['Horror', 'Thriller']",R, ~data not found~ ,IMDB
Mockingbird,https://www.imdb.com/title/tt2125685/,4.1,2179,81.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
The Best of Me,https://www.imdb.com/title/tt1972779/,6.7,64156,118.0,"['Drama', 'Romance']",PG-13,29,IMDB
Trash,https://www.imdb.com/title/tt1921149/,7.2,20007,114.0,"['Adventure', 'Crime', 'Drama']",R,50,IMDB
Na Maloom Afraad,https://www.imdb.com/title/tt3801252/,7.6,3861,137.0,"['Action', 'Comedy', 'Crime']",, ~data not found~ ,IMDB
O21,https://www.imdb.com/title/tt3395608/,7.9,3048,124.0,"['Action', 'Thriller']",, ~data not found~ ,IMDB
Reaper,https://www.imdb.com/title/tt3081268/,5.6,4307,90.0,"['Crime', 'Horror', 'Sci-Fi']",Not Rated, ~data not found~ ,IMDB
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",https://www.imdb.com/title/tt1698641/,6.2,39697,81.0,"['Comedy', 'Family']",PG,54,IMDB
"Love, Rosie",https://www.imdb.com/title/tt1638002/,7.2,116276,102.0,"['Comedy', 'Romance']",R,44,IMDB
Jalaler Golpo,https://www.imdb.com/title/tt4088328/,7.8,1627,121.0,['Drama'],, ~data not found~ ,IMDB
Tormented,https://www.imdb.com/title/tt2726270/,4.8,1680,83.0,"['Horror', 'Thriller']",, ~data not found~ ,IMDB
Effie Gray,https://www.imdb.com/title/tt1605798/,5.9,4095,104.0,"['Biography', 'Drama', 'Romance']",PG-13,54,IMDB
Posthumous,https://www.imdb.com/title/tt2463154/,5.7,1616,94.0,"['Comedy', 'Drama', 'Romance']",Not Rated, ~data not found~ ,IMDB
Inherent Vice,https://www.imdb.com/title/tt1791528/,6.7,91688,148.0,"['Comedy', 'Crime', 'Drama']",R,81,IMDB
Secret Wars,https://www.imdb.com/title/tt4081260/,6.5,1566,115.0,"['Action', 'Crime', 'Drama']",, ~data not found~ ,IMDB
"El patrÃ³n, radiografÃ­a de un crimen",https://www.imdb.com/title/tt3854234/,7.4,1213,90.0,"['Crime', 'Drama']",, ~data not found~ ,IMDB
Starve,https://www.imdb.com/title/tt3350890/,4.7,1005,98.0,"['Horror', 'Thriller']",, ~data not found~ ,IMDB
Torrente 5: OperaciÃ³n Eurovegas,https://www.imdb.com/title/tt3321428/,5.4,3724,105.0,"['Action', 'Comedy']",Not Rated, ~data not found~ ,IMDB
Liz in September,https://www.imdb.com/title/tt2325833/,5.9,1119,100.0,"['Drama', 'Romance']",Not Rated, ~data not found~ ,IMDB
The Book of Life,https://www.imdb.com/title/tt2262227/,7.3,62919,95.0,"['Animation', 'Adventure', 'Comedy']",PG,67,IMDB
The Barber,https://www.imdb.com/title/tt2194826/,5.9,2409,95.0,['Thriller'],R,39,IMDB
A Good Marriage,https://www.imdb.com/title/tt2180994/,5.2,9782,102.0,"['Crime', 'Drama', 'Thriller']",R,43,IMDB
Pek Yakinda,https://www.imdb.com/title/tt3698408/,7.5,30607,134.0,['Comedy'],, ~data not found~ ,IMDB
Haider,https://www.imdb.com/title/tt3390572/,8.1,48924,160.0,"['Action', 'Crime', 'Drama']",Not Rated, ~data not found~ ,IMDB
Left Behind,https://www.imdb.com/title/tt2467046/,3.1,36063,110.0,"['Action', 'Drama', 'Fantasy']",PG-13,12,IMDB
El Gezira 2,https://www.imdb.com/title/tt4067084/,7.1,2001,100.0,"['Action', 'Drama', 'Thriller']",, ~data not found~ ,IMDB
Govindudu Andari Vaadele,https://www.imdb.com/title/tt3802668/,5.6,1820,160.0,"['Action', 'Drama']",Not Rated, ~data not found~ ,IMDB
Aanmodderfakker,https://www.imdb.com/title/tt3983266/,6.8,2579,100.0,"['Comedy', 'Romance']",, ~data not found~ ,IMDB
Xin hua lu fang,https://www.imdb.com/title/tt3890264/,6.4,1356,116.0,"['Comedy', 'Drama', 'Romance']",, ~data not found~ ,IMDB
The 11th Hour,https://www.imdb.com/title/tt3004746/,5.0,1583,97.0,"['Drama', 'Thriller']",Not Rated,32,IMDB
Sulemani Keeda,https://www.imdb.com/title/tt2679480/,7.1,2444,89.0,"['Comedy', 'Romance']",, ~data not found~ ,IMDB
Dracula Untold,https://www.imdb.com/title/tt0829150/,6.3,173376,92.0,"['Action', 'Drama', 'Fantasy']",PG-13,40,IMDB
Annabelle,https://www.imdb.com/title/tt3322940/,5.4,136097,99.0,"['Horror', 'Mystery', 'Thriller']",R,37,IMDB
Dinosaur Island,https://www.imdb.com/title/tt3261302/,3.5,1621,82.0,"['Adventure', 'Family', 'Sci-Fi']",Not Rated, ~data not found~ ,IMDB
Billy Elliot,https://www.imdb.com/title/tt4085696/,8.5,1317,169.0,"['Comedy', 'Drama', 'Music']",Not Rated, ~data not found~ ,IMDB
The Redwood Massacre,https://www.imdb.com/title/tt3242756/,3.2,1574,82.0,['Horror'],, ~data not found~ ,IMDB
By the Gun,https://www.imdb.com/title/tt2543702/,4.8,2609,110.0,"['Crime', 'Drama', 'Thriller']",R, ~data not found~ ,IMDB
Kill the Messenger,https://www.imdb.com/title/tt1216491/,6.9,43410,112.0,"['Biography', 'Crime', 'Drama']",R,60,IMDB
The Man Cave,https://www.imdb.com/title/tt3954222/,5.0,1624,97.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
The Device,https://www.imdb.com/title/tt3593120/,3.1,1067,90.0,"['Horror', 'Sci-Fi', 'Thriller']",Not Rated, ~data not found~ ,IMDB
My Little Pony: Equestria Girls - Rainbow Rocks,https://www.imdb.com/title/tt3529198/,6.9,2509,75.0,"['Animation', 'Adventure', 'Comedy']",, ~data not found~ ,IMDB
"Like Sunday, Like Rain",https://www.imdb.com/title/tt3104818/,6.9,4131,104.0,"['Drama', 'Music']",R,43,IMDB
Northmen - A Viking Saga,https://www.imdb.com/title/tt2290553/,5.4,8874,97.0,"['Action', 'Drama', 'History']",R,50,IMDB
You're Not You,https://www.imdb.com/title/tt1198156/,7.3,23583,102.0,['Drama'],R,56,IMDB
SiccÃ®n,https://www.imdb.com/title/tt4240654/,6.3,3063,96.0,['Horror'],, ~data not found~ ,IMDB
Chotushkone,https://www.imdb.com/title/tt4115752/,8.2,2757,148.0,['Thriller'],, ~data not found~ ,IMDB
Bang Bang,https://www.imdb.com/title/tt2905838/,5.5,21271,153.0,"['Action', 'Adventure', 'Comedy']",PG-13, ~data not found~ ,IMDB
What We Did on Our Holiday,https://www.imdb.com/title/tt2725962/,6.9,19034,95.0,"['Comedy', 'Drama']",PG-13,54,IMDB
The Song,https://www.imdb.com/title/tt2517044/,6.1,2057,116.0,"['Drama', 'Music', 'Romance']",PG-13,42,IMDB
Gone Girl,https://www.imdb.com/title/tt2267998/,8.1,827177,149.0,"['Drama', 'Mystery', 'Thriller']",R,79,IMDB
Playing It Cool,https://www.imdb.com/title/tt2139555/,6.0,25036,94.0,"['Comedy', 'Romance']",R,30,IMDB
Monsters: Dark Continent,https://www.imdb.com/title/tt1935302/,4.3,9842,119.0,"['Action', 'Drama', 'Horror']",R,42,IMDB
Outcast,https://www.imdb.com/title/tt1552224/,4.6,12168,99.0,"['Action', 'Adventure', 'Drama']",Not Rated,33,IMDB
Vellimoonga,https://www.imdb.com/title/tt4110972/,7.5,1768,129.0,"['Comedy', 'Romance']",, ~data not found~ ,IMDB
The Beat Beneath My Feet,https://www.imdb.com/title/tt3064356/,6.4,1133,91.0,"['Comedy', 'Drama', 'Family']",TV-14, ~data not found~ ,IMDB
Os Gatos NÃ£o TÃªm Vertigens,https://www.imdb.com/title/tt2886926/,7.3,1620,124.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Two Night Stand,https://www.imdb.com/title/tt2140619/,6.4,63936,86.0,"['Comedy', 'Romance']",R,45,IMDB
Madras,https://www.imdb.com/title/tt3822388/,8.0,3130,156.0,"['Action', 'Drama']",Not Rated, ~data not found~ ,IMDB
Disaster L.A.,https://www.imdb.com/title/tt3439114/,3.5,1444,82.0,"['Action', 'Horror', 'Sci-Fi']",Not Rated, ~data not found~ ,IMDB
Flowers,https://www.imdb.com/title/tt3900206/,6.8,2574,99.0,['Drama'],Not Rated,63,IMDB
From the Dark,https://www.imdb.com/title/tt4030442/,4.9,2873,90.0,"['Horror', 'Thriller']",Unrated, ~data not found~ ,IMDB
Stille hjerte,https://www.imdb.com/title/tt3335048/,7.1,1541,97.0,['Drama'],, ~data not found~ ,IMDB
The Town That Dreaded Sundown,https://www.imdb.com/title/tt2561546/,5.6,13137,86.0,"['Horror', 'Mystery', 'Thriller']",R,47,IMDB
Automata,https://www.imdb.com/title/tt1971325/,6.1,53254,109.0,"['Action', 'Drama', 'Sci-Fi']",R,37,IMDB
Everly,https://www.imdb.com/title/tt1945084/,5.1,16732,92.0,"['Action', 'Thriller']",R,35,IMDB
The Hive,https://www.imdb.com/title/tt3745906/,5.2,1781,93.0,"['Horror', 'Sci-Fi', 'Thriller']",R, ~data not found~ ,IMDB
Not Cool,https://www.imdb.com/title/tt3569356/,4.1,5373,93.0,"['Comedy', 'Drama', 'Romance']",Not Rated,1,IMDB
Khoobsurat,https://www.imdb.com/title/tt3554418/,6.4,7349,130.0,"['Comedy', 'Romance']",, ~data not found~ ,IMDB
Redeemer,https://www.imdb.com/title/tt3379456/,5.3,1099,88.0,"['Action', 'Crime']",, ~data not found~ ,IMDB
La isla mÃ­nima,https://www.imdb.com/title/tt3253930/,7.3,29296,105.0,"['Adventure', 'Crime', 'Horror']",, ~data not found~ ,IMDB
Reclaim,https://www.imdb.com/title/tt3202890/,5.2,5813,96.0,"['Action', 'Crime', 'Drama']",R,26,IMDB
Aagadu,https://www.imdb.com/title/tt2988020/,5.4,3424,165.0,"['Action', 'Comedy']",Not Rated, ~data not found~ ,IMDB
John Wick,https://www.imdb.com/title/tt2911666/,7.4,515844,101.0,"['Action', 'Crime', 'Thriller']",R,68,IMDB
Wyrmwood: Road of the Dead,https://www.imdb.com/title/tt2535470/,6.2,15370,98.0,"['Action', 'Comedy', 'Horror']",Not Rated,54,IMDB
Alien Outpost,https://www.imdb.com/title/tt2474972/,4.8,6037,90.0,"['Action', 'Sci-Fi', 'Thriller']",Not Rated,26,IMDB
The Stranger,https://www.imdb.com/title/tt2238470/,4.9,2616,93.0,"['Drama', 'Horror', 'Mystery']",Not Rated,32,IMDB
Bogowie,https://www.imdb.com/title/tt3745620/,7.7,5611,120.0,"['Biography', 'Drama']",, ~data not found~ ,IMDB
Department Q: The Absent One,https://www.imdb.com/title/tt3140100/,7.1,18892,119.0,"['Crime', 'Mystery', 'Thriller']",Not Rated,61,IMDB
ABCs of Death 2,https://www.imdb.com/title/tt2926810/,5.4,7778,125.0,"['Comedy', 'Fantasy', 'Horror']",Not Rated,53,IMDB
Old Fashioned,https://www.imdb.com/title/tt2048824/,5.2,1849,115.0,"['Drama', 'Romance']",PG-13,29,IMDB
