,Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date
16383,Onmyoji: The Yin Yang Master,https://www.imdb.com/title/tt0355857/,6.3,1269,112.0,"['Action', 'Drama', 'Fantasy']",R,5.3,IMDB,['Japan'],['Japanese'],2001-10-06
16384,Max Keeble's Big Move,https://www.imdb.com/title/tt0273799/,5.4,7255,86.0,"['Comedy', 'Crime', 'Family']",PG,4.0,IMDB,['USA'],['English'],2001-10-05
16385,The Royal Tenenbaums,https://www.imdb.com/title/tt0265666/,7.6,259777,110.0,"['Comedy', 'Drama']",R,7.6,IMDB,['USA'],"['English', 'Italian']",2002-01-04
16386,The Pool,https://www.imdb.com/title/tt0283027/,4.4,2698,92.0,"['Horror', 'Mystery', 'Thriller']",R,,IMDB,['Germany'],['English'],2001-10-04
16387,Chaos,https://www.imdb.com/title/tt0265116/,7.0,2182,109.0,"['Comedy', 'Drama', 'Crime']",,8.1,IMDB,['France'],['French'],2001-10-03
16388,The Discovery of Heaven,https://www.imdb.com/title/tt0251052/,6.7,3665,150.0,"['Drama', 'Fantasy']",,,IMDB,"['Netherlands', 'UK']",['English'],2001-10-25
16389,The Lost Skeleton of Cadavra,https://www.imdb.com/title/tt0307109/,7.0,4605,90.0,"['Comedy', 'Horror', 'Sci-Fi']",PG,4.5,IMDB,['USA'],['English'],2001-09-28
16390,Shredder,https://www.imdb.com/title/tt0282163/,4.6,1549,86.0,"['Comedy', 'Horror']",R,,IMDB,['USA'],['English'],2003-12-16
16391,Amazons and Gladiators,https://www.imdb.com/title/tt0275913/,3.3,1183,94.0,"['Drama', 'Action', 'Adventure']",R,,IMDB,"['USA', 'Germany']",['English'],2011-04-28
16392,Jet Boy,https://www.imdb.com/title/tt0271580/,7.2,1216,99.0,['Drama'],TV-PG,,IMDB,"['Canada', 'USA']",['English'],2001-09-30
16393,Bomnaleun ganda,https://www.imdb.com/title/tt0295192/,7.1,1412,106.0,"['Drama', 'Romance']",,,IMDB,"['South Korea', 'Japan', 'Hong Kong']",['Korean'],2001-09-29
16394,Jopog manura,https://www.imdb.com/title/tt0296696/,6.4,3072,107.0,"['Action', 'Comedy', 'Crime']",,,IMDB,['South Korea'],['Korean'],2001-09-28
16395,Chandni Bar,https://www.imdb.com/title/tt0267363/,7.6,2379,150.0,"['Crime', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2001-09-28
16396,Extremedays,https://www.imdb.com/title/tt0245891/,6.0,1211,93.0,"['Action', 'Adventure', 'Comedy']",PG,1.7,IMDB,['USA'],['English'],2001-09-28
16397,Zoolander,https://www.imdb.com/title/tt0196229/,6.5,241700,90.0,['Comedy'],PG-13,6.1,IMDB,"['Germany', 'USA']",['English'],2001-09-28
16398,Student No. 1,https://www.imdb.com/title/tt1283956/,6.8,1507,130.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB,['India'],"['Telugu', 'Tamil', 'Hindi']",2001-09-27
16399,BabÃÂ­ lÃÂ©to,https://www.imdb.com/title/tt0286476/,7.5,1704,100.0,"['Comedy', 'Drama', 'Family']",PG-13,6.8,IMDB,['Czech Republic'],"['Czech', 'Slovak']",2001-09-27
16400,O XangÃÂ´ de Baker Street,https://www.imdb.com/title/tt0171928/,6.7,1051,124.0,"['Comedy', 'Crime']",,,IMDB,"['Brazil', 'Portugal']","['Portuguese', 'French', 'English']",2001-10-28
16401,God Is Great and I'm Not,https://www.imdb.com/title/tt0287986/,5.3,2357,95.0,"['Comedy', 'Romance']",Not Rated,3.7,IMDB,['France'],"['French', 'English', 'Hebrew']",2001-09-26
16402,Mike Bassett: England Manager,https://www.imdb.com/title/tt0282744/,6.9,5597,89.0,"['Comedy', 'Sport']",Not Rated,,IMDB,['UK'],"['English', 'Portuguese']",2001-09-28
16403,Stranded,https://www.imdb.com/title/tt0283015/,5.4,2512,95.0,"['Drama', 'Sci-Fi']",R,,IMDB,['Spain'],['English'],2002-04-12
16404,Mad Love,https://www.imdb.com/title/tt0270480/,6.6,3536,115.0,"['Biography', 'Drama', 'History']",R,5.5,IMDB,"['Spain', 'Italy', 'Portugal', 'France']",['Spanish'],2002-08-30
16405,Don't Say a Word,https://www.imdb.com/title/tt0260866/,6.3,47744,113.0,"['Drama', 'Mystery', 'Thriller']",R,3.8,IMDB,"['USA', 'Australia', 'Switzerland', 'Canada']","['English', 'Italian', 'Chinese']",2001-09-28
16406,Le vÃÂ©lo de Ghislain Lambert,https://www.imdb.com/title/tt0252665/,6.5,2069,119.0,"['Comedy', 'Drama', 'Sport']",Not Rated,,IMDB,"['France', 'Belgium']",['French'],2001-10-24
16407,The Warrior,https://www.imdb.com/title/tt0295682/,6.7,2472,86.0,"['Adventure', 'Drama']",R,6.5,IMDB,"['UK', 'France', 'Germany', 'India', 'USA']",['Hindi'],2005-07-15
16408,MVP: Most Vertical Primate,https://www.imdb.com/title/tt0285685/,3.9,1039,87.0,"['Comedy', 'Family', 'Sport']",G,,IMDB,"['Canada', 'USA']",['English'],2001-11-16
16409,Because I Don't Lie,https://www.imdb.com/title/tt0297241/,5.3,1829,131.0,"['Action', 'Comedy', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2001-09-21
16410,Ajnabee,https://www.imdb.com/title/tt0278291/,6.4,7782,165.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2001-09-21
16411,Chelsea Walls,https://www.imdb.com/title/tt0226935/,5.2,1994,109.0,['Drama'],R,3.4,IMDB,['USA'],['English'],2002-07-26
16412,Glitter,https://www.imdb.com/title/tt0118589/,2.2,21246,104.0,"['Drama', 'Music', 'Romance']",PG-13,1.4,IMDB,['USA'],['English'],2001-09-21
16413,Boomerang,https://www.imdb.com/title/tt0283269/,7.3,1317,87.0,['Comedy'],,,IMDB,['Federal Republic of Yugoslavia'],['Serbian'],2001-09-20
16414,Vidocq,https://www.imdb.com/title/tt0164961/,6.5,20825,98.0,"['Action', 'Crime', 'Fantasy']",R,,IMDB,['France'],['French'],2001-09-19
16415,Revelation,https://www.imdb.com/title/tt0278675/,4.8,1528,111.0,"['Adventure', 'Drama', 'Fantasy']",R,,IMDB,['UK'],['English'],2002-04-12
16416,Christmas Carol: The Movie,https://www.imdb.com/title/tt0259929/,5.5,1684,77.0,"['Animation', 'Family']",PG,,IMDB,"['UK', 'Germany']",['English'],2001-12-07
16417,Koroshiya 1,https://www.imdb.com/title/tt0296042/,7.0,51184,129.0,"['Action', 'Comedy', 'Crime']",R,5.5,IMDB,['Japan'],"['Japanese', 'Cantonese', 'English']",2002-07-25
16418,The Martins,https://www.imdb.com/title/tt0253827/,5.5,1072,87.0,['Comedy'],,,IMDB,['UK'],['English'],2001-09-14
16419,The Bunker,https://www.imdb.com/title/tt0252963/,5.5,5695,88.0,"['Drama', 'Horror', 'Mystery']",R,,IMDB,['UK'],['English'],2002-09-27
16420,Zus & zo,https://www.imdb.com/title/tt0245157/,6.2,1560,106.0,"['Comedy', 'Fantasy', 'Romance']",Unrated,5.0,IMDB,['Netherlands'],"['Dutch', 'English', 'French', 'Portuguese']",2002-05-08
16421,The Glass House,https://www.imdb.com/title/tt0221218/,5.8,31875,106.0,"['Crime', 'Drama', 'Mystery']",PG-13,3.4,IMDB,['USA'],"['English', 'Spanish', 'Greek']",2001-09-14
16422,Treed Murray,https://www.imdb.com/title/tt0293664/,7.3,1469,90.0,"['Drama', 'Thriller']",R,,IMDB,['Canada'],['English'],2001-11-30
16423,The Man from Elysian Fields,https://www.imdb.com/title/tt0265307/,6.6,4027,106.0,"['Drama', 'Romance']",R,5.7,IMDB,['USA'],['English'],2002-11-28
16424,Taking Sides,https://www.imdb.com/title/tt0260414/,7.1,3128,108.0,"['Drama', 'Music', 'War']",Not Rated,6.1,IMDB,"['France', 'UK', 'Germany', 'Austria']","['English', 'Russian', 'French', 'German']",2002-03-07
16425,The Grey Zone,https://www.imdb.com/title/tt0252480/,7.0,10125,108.0,"['Drama', 'History', 'War']",R,5.8,IMDB,['USA'],"['English', 'German']",2001-11-30
16426,Ashoka the Great,https://www.imdb.com/title/tt0249371/,6.5,12963,176.0,"['Action', 'Biography', 'Drama']",R,,IMDB,['India'],['Hindi'],2001-10-26
16427,Serendipity,https://www.imdb.com/title/tt0240890/,6.9,101801,90.0,"['Comedy', 'Romance']",PG-13,5.2,IMDB,"['USA', 'Canada']","['English', 'French']",2001-10-05
16428,The Zookeeper,https://www.imdb.com/title/tt0231001/,6.8,4157,108.0,"['Drama', 'War']",Not Rated,,IMDB,"['Denmark', 'UK', 'Czech Republic', 'Netherlands']",['English'],2001-11-22
16429,On the Edge,https://www.imdb.com/title/tt0221559/,7.0,3799,85.0,['Drama'],R,,IMDB,['Ireland'],"['English', 'Irish']",2001-09-21
16430,Samsara,https://www.imdb.com/title/tt0196069/,7.8,7377,138.0,"['Adventure', 'Drama', 'Romance']",R,,IMDB,"['India', 'Germany', 'France', 'Italy', 'Switzerland']","['Tibetan', 'Ladakhi']",2002-04-30
16431,Jan Dara,https://www.imdb.com/title/tt0282628/,6.0,1903,108.0,"['Drama', 'Romance']",,,IMDB,['Thailand'],"['Thai', 'English']",2001-09-28
16432,Hotel,https://www.imdb.com/title/tt0278487/,4.2,1926,93.0,['Comedy'],R,4.7,IMDB,"['UK', 'Italy']","['English', 'Italian', 'French']",2002-04-05
16433,My Wife Is an Actress,https://www.imdb.com/title/tt0269499/,6.4,3500,95.0,"['Comedy', 'Drama', 'Romance']",R,5.7,IMDB,['France'],"['French', 'English']",2001-11-14
16434,Who Is Cletis Tout?,https://www.imdb.com/title/tt0246500/,6.3,3869,92.0,"['Comedy', 'Crime']",R,3.6,IMDB,"['USA', 'Canada']",['English'],2001-12-21
16435,Aoi haru,https://www.imdb.com/title/tt0309291/,7.3,3027,83.0,['Drama'],,,IMDB,['Japan'],['Japanese'],2002-06-29
16436,Read My Lips,https://www.imdb.com/title/tt0274117/,7.3,13221,115.0,"['Crime', 'Drama', 'Romance']",R,8.2,IMDB,['France'],['French'],2002-07-26
16437,Picture Claire,https://www.imdb.com/title/tt0263215/,5.5,1007,91.0,['Thriller'],R,,IMDB,['Canada'],"['English', 'French']",2003-08-14
16438,Last Orders,https://www.imdb.com/title/tt0253200/,6.9,5492,109.0,['Drama'],R,7.8,IMDB,"['UK', 'Germany']",['English'],2002-01-11
16439,Heist,https://www.imdb.com/title/tt0252503/,6.5,32690,109.0,"['Action', 'Crime', 'Drama']",R,6.6,IMDB,"['Canada', 'USA']",['English'],2001-11-09
16440,Hardball,https://www.imdb.com/title/tt0180734/,6.4,27638,106.0,"['Drama', 'Sport']",PG-13,4.8,IMDB,"['Germany', 'USA']","['English', 'German']",2001-09-14
16441,Rare Birds,https://www.imdb.com/title/tt0295552/,6.4,1548,99.0,"['Comedy', 'Drama', 'Mystery']",R,6.0,IMDB,['Canada'],['English'],2003-07-18
16442,Life as a House,https://www.imdb.com/title/tt0264796/,7.5,42443,125.0,['Drama'],R,4.5,IMDB,['USA'],['English'],2001-11-09
16443,Focus,https://www.imdb.com/title/tt0246628/,6.7,2897,106.0,"['Drama', 'Romance']",PG-13,5.3,IMDB,['USA'],['English'],2002-05-02
16444,Joy Ride,https://www.imdb.com/title/tt0206314/,6.6,62755,97.0,"['Mystery', 'Thriller']",R,7.5,IMDB,['USA'],['English'],2001-10-05
16445,Scenes of the Crime,https://www.imdb.com/title/tt0265709/,5.8,1756,91.0,"['Action', 'Drama', 'Thriller']",R,,IMDB,"['Germany', 'USA']",['English'],2002-08-15
16446,Le pornographe,https://www.imdb.com/title/tt0262699/,5.2,2241,108.0,['Drama'],Unrated,,IMDB,"['France', 'Canada']",['French'],2001-10-03
16447,Buffalo Soldiers,https://www.imdb.com/title/tt0252299/,6.8,23151,98.0,"['Comedy', 'Crime', 'Drama']",R,5.6,IMDB,"['UK', 'Germany']","['English', 'Turkish']",2002-10-31
16448,Prozac Nation,https://www.imdb.com/title/tt0236640/,6.3,16864,95.0,"['Biography', 'Drama', 'Romance']",R,,IMDB,"['Germany', 'Canada', 'USA']",['English'],2003-06-13
16449,Novocaine,https://www.imdb.com/title/tt0234354/,5.8,10560,95.0,"['Comedy', 'Crime', 'Drama']",R,4.5,IMDB,['USA'],"['English', 'French']",2001-12-14
16450,Knockaround Guys,https://www.imdb.com/title/tt0211465/,6.1,22258,92.0,"['Crime', 'Drama', 'Thriller']",R,3.0,IMDB,['USA'],['English'],2002-10-11
16451,From Hell,https://www.imdb.com/title/tt0120681/,6.8,144246,122.0,"['Horror', 'Mystery', 'Thriller']",R,5.4,IMDB,"['USA', 'Czech Republic', 'UK']",['English'],2001-10-19
16452,Waterboys,https://www.imdb.com/title/tt0299213/,7.2,2485,91.0,"['Comedy', 'Sport']",,,IMDB,['Japan'],['Japanese'],2001-09-15
16453,All About Lily Chou-Chou,https://www.imdb.com/title/tt0297721/,7.6,7688,146.0,"['Crime', 'Drama', 'Music']",,7.3,IMDB,['Japan'],"['Japanese', 'Ryukyuan']",2001-10-06
16454,Nayak: The Real Hero,https://www.imdb.com/title/tt0291376/,7.8,13590,187.0,"['Action', 'Drama', 'Thriller']",Not Rated,,IMDB,['India'],['Hindi'],2001-09-07
16455,The Warrior,https://www.imdb.com/title/tt0275083/,7.1,10611,158.0,"['Action', 'Drama', 'History']",R,,IMDB,"['South Korea', 'China']","['Mandarin', 'Korean']",2001-09-07
16456,Tempted,https://www.imdb.com/title/tt0265859/,5.5,1224,95.0,['Thriller'],R,,IMDB,"['Australia', 'France', 'USA']",['English'],2002-11-14
16457,Megiddo,https://www.imdb.com/title/tt0263728/,4.1,2559,104.0,"['Action', 'Adventure', 'Fantasy']",PG-13,3.5,IMDB,['USA'],['English'],2001-09-21
16458,The Safety of Objects,https://www.imdb.com/title/tt0256359/,6.5,4053,121.0,['Drama'],R,5.8,IMDB,"['UK', 'USA', 'Canada']",['English'],2003-08-15
16459,Hearts in Atlantis,https://www.imdb.com/title/tt0252501/,6.9,35762,101.0,"['Drama', 'Mystery']",PG-13,5.5,IMDB,['USA'],['English'],2001-09-28
16460,The Musketeer,https://www.imdb.com/title/tt0246544/,4.9,13907,104.0,"['Action', 'Adventure', 'Romance']",PG-13,2.7,IMDB,"['Germany', 'Luxembourg', 'UK', 'USA']",['English'],2001-09-07
16461,The Lady and the Duke,https://www.imdb.com/title/tt0239234/,6.9,2503,129.0,"['Drama', 'History', 'Romance']",PG-13,7.2,IMDB,"['France', 'Germany']",['French'],2001-09-07
16462,Nuvvu Naaku Nachchav,https://www.imdb.com/title/tt0311594/,8.7,3489,184.0,"['Musical', 'Comedy', 'Family']",,,IMDB,['India'],['Telugu'],2001-09-06
16463,Apsolutnih sto,https://www.imdb.com/title/tt0292432/,7.5,2935,93.0,"['Action', 'Crime', 'Drama']",,,IMDB,['Federal Republic of Yugoslavia'],['Serbian'],2001-09-06
16464,Abril DespedaÃÂ§ado,https://www.imdb.com/title/tt0291003/,7.6,6666,105.0,['Drama'],PG-13,7.3,IMDB,"['Brazil', 'France', 'Switzerland']",['Portuguese'],2002-05-01
16465,The Triumph of Love,https://www.imdb.com/title/tt0253840/,5.9,1486,112.0,"['Comedy', 'Romance']",PG-13,5.8,IMDB,"['Italy', 'UK', 'Germany']","['English', 'French']",2002-05-10
16466,Good Advice,https://www.imdb.com/title/tt0243931/,6.2,6590,93.0,"['Comedy', 'Romance']",R,,IMDB,['USA'],['English'],2001-11-15
16467,Soul Survivors,https://www.imdb.com/title/tt0218619/,3.9,8169,84.0,"['Horror', 'Mystery', 'Thriller']",PG-13,2.0,IMDB,['USA'],['English'],2001-09-07
16468,Birthday Girl,https://www.imdb.com/title/tt0188453/,6.1,24022,93.0,"['Comedy', 'Crime', 'Thriller']",R,5.1,IMDB,"['UK', 'USA']","['English', 'Russian']",2002-02-01
16469,BrÃÂ¨ve traversÃÂ©e,https://www.imdb.com/title/tt0299594/,6.8,1583,84.0,"['Comedy', 'Drama', 'Romance']",Unrated,,IMDB,['France'],"['French', 'English']",2002-04-29
16470,World Traveler,https://www.imdb.com/title/tt0262911/,5.4,1105,103.0,['Drama'],R,3.9,IMDB,"['Canada', 'USA']",['English'],2002-01-17
16471,The Girl from Paris,https://www.imdb.com/title/tt0240149/,6.6,1864,103.0,"['Comedy', 'Drama']",,6.4,IMDB,['France'],['French'],2001-09-05
16472,Raye makhfi,https://www.imdb.com/title/tt0290823/,6.6,1169,123.0,"['Comedy', 'Drama']",G,7.5,IMDB,"['Iran', 'Italy', 'Canada', 'Switzerland']",['Persian'],2001-10-26
16473,Time Out,https://www.imdb.com/title/tt0279065/,7.4,4584,134.0,['Drama'],PG-13,8.8,IMDB,['France'],['French'],2001-11-14
16474,Rock Star,https://www.imdb.com/title/tt0202470/,6.3,40237,105.0,"['Drama', 'Music']",R,5.4,IMDB,['USA'],['English'],2001-09-07
16475,Hundstage,https://www.imdb.com/title/tt0290661/,7.1,5822,121.0,['Drama'],R,6.6,IMDB,['Austria'],['German'],2001-11-09
16476,The Navigators,https://www.imdb.com/title/tt0279977/,7.0,2618,96.0,"['Comedy', 'Drama']",R,,IMDB,"['UK', 'Germany', 'Spain']",['English'],2002-01-11
16477,Invincible,https://www.imdb.com/title/tt0245171/,6.4,4000,133.0,"['Drama', 'War']",PG-13,5.5,IMDB,"['UK', 'Germany', 'Ireland', 'USA']",['English'],2002-01-17
16478,Pisutoru opera,https://www.imdb.com/title/tt0285906/,6.3,1298,112.0,"['Crime', 'Action', 'Drama']",Not Rated,7.5,IMDB,['Japan'],['Japanese'],2001-10-27
16479,Thirteen Conversations About One Thing,https://www.imdb.com/title/tt0268690/,7.0,9351,104.0,['Drama'],R,7.4,IMDB,['USA'],"['English', 'German', 'Italian']",2002-07-05
16480,Me Without You,https://www.imdb.com/title/tt0263725/,6.9,4338,107.0,['Drama'],R,6.7,IMDB,"['UK', 'Germany']","['English', 'French']",2001-11-23
16481,To End All Wars,https://www.imdb.com/title/tt0243609/,7.0,10187,117.0,"['Action', 'Drama', 'War']",R,,IMDB,['USA'],"['English', 'Japanese']",2001-09-02
16482,Training Day,https://www.imdb.com/title/tt0139654/,7.7,379253,122.0,"['Crime', 'Drama', 'Thriller']",R,6.9,IMDB,['USA'],"['English', 'Russian', 'Spanish', 'Korean', 'Greek']",2001-10-05
16483,L'uomo in piÃÂ¹,https://www.imdb.com/title/tt0295671/,7.2,2475,100.0,"['Comedy', 'Drama']",Not Rated,,IMDB,['Italy'],['Italian'],2001-09-01
16484,Cowboy Bebop: The Movie,https://www.imdb.com/title/tt0275277/,7.9,41718,115.0,"['Animation', 'Action', 'Crime']",,6.1,IMDB,"['Japan', 'USA']","['Japanese', 'English']",2003-05-16
16485,Alias Betty,https://www.imdb.com/title/tt0269329/,6.8,1549,103.0,"['Comedy', 'Crime', 'Drama']",,7.3,IMDB,"['France', 'Canada']",['French'],2002-09-13
16486,Ravanaprabhu,https://www.imdb.com/title/tt0298514/,7.0,1097,168.0,"['Action', 'Drama', 'Musical']",Not Rated,,IMDB,['India'],['Malayalam'],2001-08-31
16487,Lajja,https://www.imdb.com/title/tt0293342/,6.7,2433,202.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2001-08-31
16488,Monsoon Wedding,https://www.imdb.com/title/tt0265343/,7.3,22951,114.0,"['Comedy', 'Drama', 'Romance']",R,7.7,IMDB,"['India', 'USA', 'Italy', 'Germany', 'France', 'UK']","['Hindi', 'English']",2002-04-26
16489,PiÃÂ±ero,https://www.imdb.com/title/tt0261066/,6.3,1277,103.0,"['Biography', 'Drama']",R,4.0,IMDB,['USA'],['English'],2002-04-12
16490,Lovely & Amazing,https://www.imdb.com/title/tt0258273/,6.7,6761,91.0,"['Comedy', 'Drama', 'Romance']",R,7.5,IMDB,['USA'],['English'],2002-08-02
16491,Fausto 5.0,https://www.imdb.com/title/tt0299873/,6.2,1418,93.0,"['Drama', 'Fantasy', 'Horror']",Not Rated,,IMDB,['Spain'],"['Catalan', 'Cheyenne', 'Spanish']",2001-10-19
16492,Quo Vadis,https://www.imdb.com/title/tt0282108/,5.7,1910,165.0,['Drama'],,6.7,IMDB,"['Poland', 'USA']",['Polish'],2001-09-14
16493,He Died with a Felafel in His Hand,https://www.imdb.com/title/tt0172543/,7.1,3313,107.0,"['Comedy', 'Romance']",Not Rated,,IMDB,"['Australia', 'Italy']",['English'],2001-08-30
16494,Two Can Play That Game,https://www.imdb.com/title/tt0269341/,6.2,6129,90.0,"['Comedy', 'Romance']",R,3.5,IMDB,['USA'],['English'],2001-09-07
16495,Dust,https://www.imdb.com/title/tt0243232/,6.6,2129,127.0,"['Drama', 'Romance', 'Western']",R,4.1,IMDB,"['UK', 'Germany', 'Italy', 'Republic of North Macedonia']","['English', 'Macedonian', 'German', 'Turkish']",2002-04-05
16496,Poranek kojota,https://www.imdb.com/title/tt0293901/,6.8,3055,100.0,['Comedy'],,,IMDB,['Poland'],['Polish'],2001-08-24
16497,Se souvenir des belles choses,https://www.imdb.com/title/tt0259440/,7.2,1309,110.0,"['Drama', 'Romance']",,,IMDB,['France'],"['French', 'Yiddish']",2002-01-09
16498,Sex and LucÃÂ­a,https://www.imdb.com/title/tt0254455/,7.1,34490,128.0,"['Drama', 'Romance']",R,6.5,IMDB,"['Spain', 'France']","['Spanish', 'English']",2001-08-24
16499,Ghosts of Mars,https://www.imdb.com/title/tt0228333/,4.9,50122,98.0,"['Action', 'Horror', 'Sci-Fi']",R,3.5,IMDB,['USA'],['English'],2001-08-24
16500,Soul Assassin,https://www.imdb.com/title/tt0271200/,4.3,1039,96.0,"['Crime', 'Thriller', 'Action']",R,,IMDB,['Netherlands'],['English'],2002-07-24
16501,Lammbock,https://www.imdb.com/title/tt0258760/,7.3,10555,93.0,['Comedy'],Not Rated,,IMDB,['Germany'],['German'],2001-08-23
16502,Bubble Boy,https://www.imdb.com/title/tt0258470/,5.6,29620,84.0,"['Adventure', 'Comedy', 'Romance']",PG-13,4.1,IMDB,['USA'],['English'],2001-08-24
16503,Jay and Silent Bob Strike Back,https://www.imdb.com/title/tt0261392/,6.8,146640,104.0,['Comedy'],R,5.1,IMDB,['USA'],['English'],2001-08-24
16504,Summer Catch,https://www.imdb.com/title/tt0234829/,5.1,14952,104.0,"['Comedy', 'Drama', 'Romance']",PG-13,2.1,IMDB,['USA'],['English'],2001-08-24
16505,Crush,https://www.imdb.com/title/tt0245407/,5.8,3578,108.0,"['Comedy', 'Drama', 'Romance']",R,3.7,IMDB,"['UK', 'Germany']","['English', 'French']",2002-06-07
16506,Stacy: Attack of the Schoolgirl Zombies,https://www.imdb.com/title/tt0368296/,5.1,1519,80.0,"['Comedy', 'Horror']",,,IMDB,['Japan'],['Japanese'],2001-08-18
16507,Lavoura Arcaica,https://www.imdb.com/title/tt0241663/,7.7,1640,163.0,['Drama'],Not Rated,,IMDB,['Brazil'],['Portuguese'],2001-10-29
16508,Livvakterna,https://www.imdb.com/title/tt0220623/,6.3,3940,112.0,"['Action', 'Crime', 'Thriller']",Not Rated,,IMDB,['Sweden'],"['Swedish', 'English', 'German']",2001-08-17
16509,"You Shoot, I Shoot",https://www.imdb.com/title/tt0312932/,7.4,1372,94.0,"['Crime', 'Action', 'Comedy']",,,IMDB,['Hong Kong'],"['Cantonese', 'French', 'Japanese']",2001-08-16
16510,Son of the Bride,https://www.imdb.com/title/tt0292542/,7.8,14464,123.0,"['Comedy', 'Drama']",R,6.8,IMDB,"['Argentina', 'Spain']",['Spanish'],2001-08-16
16511,The Fourth Angel,https://www.imdb.com/title/tt0254334/,5.3,2936,96.0,"['Action', 'Drama', 'Thriller']",R,,IMDB,"['UK', 'Canada']","['English', 'French', 'Serbo-Croatian']",2002-01-18
16512,Lucky Break,https://www.imdb.com/title/tt0246134/,6.1,2102,108.0,"['Comedy', 'Crime', 'Romance']",PG-13,4.8,IMDB,"['UK', 'Germany', 'USA']",['English'],2002-04-19
16513,American Outlaws,https://www.imdb.com/title/tt0244000/,6.0,13694,94.0,"['Action', 'Western']",PG-13,2.5,IMDB,['USA'],['English'],2001-08-17
16514,The Legend of Suriyothai,https://www.imdb.com/title/tt0290879/,6.5,1836,142.0,"['Action', 'Adventure', 'Drama']",R,5.8,IMDB,['Thailand'],['Thai'],2001-08-17
16515,The Emperor's New Clothes,https://www.imdb.com/title/tt0282768/,6.9,2419,107.0,"['Comedy', 'Drama', 'Romance']",PG,6.0,IMDB,"['Italy', 'UK', 'Germany']",['English'],2001-12-07
16516,Dil Chahta Hai,https://www.imdb.com/title/tt0292490/,8.1,64907,183.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB,['India'],['Hindi'],2001-08-10
16517,The Parole Officer,https://www.imdb.com/title/tt0283534/,6.4,6432,93.0,"['Comedy', 'Crime']",R,,IMDB,['UK'],"['English', 'Japanese']",2001-08-10
16518,Zu Warriors,https://www.imdb.com/title/tt0286098/,5.2,3329,104.0,"['Action', 'Fantasy']",PG-13,,IMDB,"['Hong Kong', 'China']","['Mandarin', 'Cantonese']",2001-08-09
