Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Source
Doomsday,44.0,"['Action', 'Sci_Fi', 'Thriller']",105.0,R,2008-03-14,3,2008,2000,Action,RT Audience
Stop-Loss,26.0,"['Drama', 'War']",112.0,R,2008-03-28,3,2008,2000,Drama,RT Audience
Forgetting Sarah Marshall,76.0,"['Comedy', 'Drama', 'Romance']",111.0,R,2008-04-18,4,2008,2000,Comedy,RT Audience
Medicine for Melancholy,65.0,"['Drama', 'Romance']",88.0,Not Rated,2008-03-07,3,2008,2000,Drama,RT Audience
Miss Pettigrew Lives for a Day,71.0,"['Comedy', 'Romance']",92.0,PG-13,2008-03-07,3,2008,2000,Comedy,RT Audience
Humboldt County,59.0,"['Comedy', 'Drama']",97.0,R,2008-09-26,9,2008,2000,Comedy,RT Audience
21,17.0,"['Crime', 'Drama', 'History']",123.0,PG-13,2008-03-28,3,2008,2000,Crime,RT Audience
Never Back Down,34.0,"['Action', 'Drama', 'Sport']",113.0,PG-13,2008-03-14,3,2008,2000,Action,RT Audience
College Road Trip,50.0,"['Adventure', 'Comedy', 'Drama']",83.0,G,2008-03-07,3,2008,2000,Adventure,RT Audience
Summer Hours,70.0,"['Drama', 'Family']",103.0,Not Rated,2009-06-05,6,2009,2000,Drama,RT Audience
Taken,85.0,"['Action', 'Thriller']",90.0,PG-13,2009-01-30,1,2009,2000,Action,RT Audience
Witless Protection,46.0,"['Comedy', 'Crime']",97.0,PG-13,2008-02-22,2,2008,2000,Comedy,RT Audience
"10,000 BC",37.0,"['Action', 'Adventure', 'Drama']",109.0,PG-13,2008-03-07,3,2008,2000,Action,RT Audience
Semi-Pro,38.0,"['Comedy', 'Sport']",91.0,R,2008-02-29,2,2008,2000,Comedy,RT Audience
The Bank Job,59.0,"['Crime', 'Thriller']",111.0,R,2008-03-07,3,2008,2000,Crime,RT Audience
The Chaser,89.0,"['Action', 'Crime', 'Thriller']",125.0,Not Rated,2008-02-14,2,2008,2000,Action,RT Audience
Step Up 2: The Streets,76.0,"['Drama', 'Music', 'Romance']",98.0,PG-13,2008-02-14,2,2008,2000,Drama,RT Audience
Filth and Wisdom,42.0,"['Comedy', 'Drama', 'Music']",84.0,Not Rated,2008-09-17,9,2008,2000,Comedy,RT Audience
Jodhaa Akbar,78.0,"['Action', 'Drama', 'History']",213.0,Not Rated,2008-02-15,2,2008,2000,Action,RT Audience
Vantage Point,57.0,"['Action', 'Crime', 'Drama']",90.0,PG-13,2008-02-22,2,2008,2000,Action,RT Audience
Happy-Go-Lucky,50.0,"['Comedy', 'Drama', 'Romance']",118.0,R,2008-11-21,11,2008,2000,Comedy,RT Audience
Sita Sings the Blues,85.0,"['Animation', 'Comedy', 'Fantasy']",82.0,Not Rated,2009-08-12,8,2009,2000,Animation,RT Audience
Revanche,82.0,"['Crime', 'Drama', 'Romance']",121.0,Not Rated,2008-05-16,5,2008,2000,Crime,RT Audience
Fireflies in the Garden,45.0,['Drama'],120.0,R,2008-07-17,7,2008,2000,Drama,RT Audience
Somers Town,75.0,"['Comedy', 'Drama']",71.0,Not Rated,2009-07-15,7,2009,2000,Comedy,RT Audience
Lake Tahoe,63.0,['Drama'],89.0,Not Rated,2008-11-28,11,2008,2000,Drama,RT Audience
Gardens of the Night,66.0,['Drama'],110.0,R,2008-11-21,11,2008,2000,Drama,RT Audience
"Welcome Home, Roscoe Jenkins",63.0,"['Comedy', 'Romance']",114.0,PG-13,2008-02-08,2,2008,2000,Comedy,RT Audience
Jumper,44.0,"['Action', 'Adventure', 'Sci_Fi']",88.0,PG-13,2008-02-14,2,2008,2000,Action,RT Audience
Delta,31.0,['Drama'],92.0,,2010-03-12,3,2010,2010,Drama,RT Audience
Strange Wilderness,35.0,"['Adventure', 'Comedy']",87.0,R,2008-02-01,2,2008,2000,Adventure,RT Audience
Over Her Dead Body,42.0,"['Comedy', 'Fantasy', 'Romance']",95.0,PG-13,2008-02-01,2,2008,2000,Comedy,RT Audience
Let the Right One In,90.0,"['Crime', 'Drama', 'Fantasy']",114.0,R,2008-12-12,12,2008,2000,Crime,RT Audience
Meet the Spartans,25.0,['Comedy'],86.0,PG-13,2008-01-25,1,2008,2000,Comedy,RT Audience
Rambo,77.0,"['Action', 'Thriller']",92.0,R,2008-01-25,1,2008,2000,Action,RT Audience
Donkey Punch,24.0,"['Crime', 'Drama', 'Horror']",99.0,R,2008-07-18,7,2008,2000,Crime,RT Audience
Baghead,49.0,"['Comedy', 'Drama', 'Horror']",84.0,R,2008-01-22,1,2008,2000,Comedy,RT Audience
Sleepwalking,43.0,['Drama'],101.0,R,2008-02-14,2,2008,2000,Drama,RT Audience
August,23.0,['Drama'],88.0,R,2009-10-08,10,2009,2000,Drama,RT Audience
Hamlet 2,56.0,"['Comedy', 'Music']",92.0,R,2008-08-27,8,2008,2000,Comedy,RT Audience
Henry Poole Is Here,52.0,"['Comedy', 'Drama']",99.0,PG,2008-08-15,8,2008,2000,Comedy,RT Audience
Choke,52.0,"['Comedy', 'Drama']",92.0,R,2008-10-30,10,2008,2000,Comedy,RT Audience
Diminished Capacity,37.0,['Comedy'],92.0,Not Rated,2008-07-04,7,2008,2000,Comedy,RT Audience
Sugar,80.0,"['Drama', 'Sport']",114.0,R,2009-04-24,4,2009,2000,Drama,RT Audience
Downloading Nancy,43.0,"['Drama', 'Thriller']",102.0,Not Rated,2009-05-01,5,2009,2000,Drama,RT Audience
Red,72.0,"['Drama', 'Thriller']",93.0,R,2008-01-20,1,2008,2000,Drama,RT Audience
Adventures of Power,48.0,"['Comedy', 'Music']",89.0,PG-13,2008-01-20,1,2008,2000,Comedy,RT Audience
Be Kind Rewind,56.0,['Comedy'],102.0,PG-13,2008-02-22,2,2008,2000,Comedy,RT Audience
Ballast,71.0,['Drama'],96.0,Not Rated,2008-01-19,1,2008,2000,Drama,RT Audience
Sleep Dealer,50.0,"['Drama', 'Romance', 'Sci_Fi']",90.0,PG-13,2008-12-10,12,2008,2000,Drama,RT Audience
Frozen River,74.0,"['Crime', 'Drama']",97.0,R,2008-09-05,9,2008,2000,Crime,RT Audience
The Merry Gentleman,49.0,"['Crime', 'Drama', 'Thriller']",110.0,R,2009-12-04,12,2009,2000,Crime,RT Audience
Good Dick,51.0,"['Comedy', 'Drama', 'Romance']",86.0,R,2008-10-03,10,2008,2000,Comedy,RT Audience
Bottle Shock,58.0,"['Comedy', 'Drama']",110.0,PG-13,2008-09-05,9,2008,2000,Comedy,RT Audience
Sunshine Cleaning,63.0,"['Comedy', 'Drama']",91.0,R,2009-04-17,4,2009,2000,Comedy,RT Audience
Transsiberian,65.0,"['Crime', 'Drama', 'Mystery']",111.0,R,2008-09-05,9,2008,2000,Crime,RT Audience
In Bruges,87.0,"['Comedy', 'Crime', 'Drama']",107.0,R,2008-02-29,2,2008,2000,Comedy,RT Audience
Cloverfield,68.0,"['Action', 'Adventure', 'Horror']",85.0,PG-13,2008-01-18,1,2008,2000,Action,RT Audience
First Sunday,57.0,"['Comedy', 'Crime', 'Drama']",96.0,PG-13,2008-01-11,1,2008,2000,Comedy,RT Audience
27 Dresses,57.0,"['Comedy', 'Romance']",111.0,PG-13,2008-01-18,1,2008,2000,Comedy,RT Audience
One Missed Call,29.0,"['Horror', 'Mystery']",87.0,PG-13,2008-01-04,1,2008,2000,Horror,RT Audience
Unrelated,59.0,['Drama'],100.0,Not Rated,2008-09-19,9,2008,2000,Drama,RT Audience
O'Horten,63.0,"['Comedy', 'Drama']",90.0,PG-13,2007-12-26,12,2007,2000,Comedy,RT Audience
P.S. I Love You,80.0,"['Comedy', 'Drama', 'Romance']",126.0,PG-13,2007-12-21,12,2007,2000,Comedy,RT Audience
The Bucket List,77.0,"['Comedy', 'Drama']",97.0,PG-13,2008-01-11,1,2008,2000,Comedy,RT Audience
Shoot on Sight,40.0,"['Crime', 'Drama', 'Thriller']",110.0,R,2008-08-22,8,2008,2000,Crime,RT Audience
National Treasure: Book of Secrets,67.0,"['Action', 'Adventure', 'Mystery']",124.0,PG,2007-12-21,12,2007,2000,Action,RT Audience
The Warlords,70.0,"['Action', 'Adventure', 'Drama']",126.0,R,2007-12-12,12,2007,2000,Action,RT Audience
St. Trinian's,55.0,"['Comedy', 'Family']",97.0,PG-13,2007-12-21,12,2007,2000,Comedy,RT Audience
Charlie Wilson's War,73.0,"['Biography', 'Comedy', 'Drama']",102.0,R,2007-12-21,12,2007,2000,Biography,RT Audience
I Am Legend,68.0,"['Action', 'Adventure', 'Drama']",101.0,PG-13,2007-12-14,12,2007,2000,Action,RT Audience
The Golden Compass,51.0,"['Adventure', 'Family', 'Fantasy']",113.0,PG-13,2007-12-07,12,2007,2000,Adventure,RT Audience
Hitman,57.0,"['Action', 'Crime', 'Thriller']",100.0,R,2007-11-21,11,2007,2000,Action,RT Audience
Mr. Magorium's Wonder Emporium,55.0,"['Comedy', 'Family', 'Fantasy']",93.0,G,2007-11-16,11,2007,2000,Comedy,RT Audience
Awake,54.0,"['Crime', 'Drama', 'Mystery']",84.0,R,2007-11-30,11,2007,2000,Crime,RT Audience
The Mist,65.0,"['Horror', 'Sci_Fi', 'Thriller']",126.0,R,2007-11-21,11,2007,2000,Horror,RT Audience
P2,36.0,"['Crime', 'Horror', 'Thriller']",98.0,R,2007-11-09,11,2007,2000,Crime,RT Audience
Beowulf,50.0,"['Animation', 'Action', 'Adventure']",115.0,PG-13,2007-11-16,11,2007,2000,Animation,RT Audience
Fred Claus,45.0,"['Comedy', 'Family', 'Fantasy']",116.0,PG,2007-11-09,11,2007,2000,Comedy,RT Audience
Bee Movie,53.0,"['Animation', 'Adventure', 'Comedy']",91.0,PG,2007-11-02,11,2007,2000,Animation,RT Audience
Dan in Real Life,69.0,"['Comedy', 'Drama', 'Romance']",98.0,PG-13,2007-10-26,10,2007,2000,Comedy,RT Audience
This Christmas,81.0,"['Comedy', 'Drama', 'Romance']",117.0,PG-13,2007-11-21,11,2007,2000,Comedy,RT Audience
Noise,71.0,"['Comedy', 'Crime', 'Drama']",92.0,Not Rated,2009-11-25,11,2009,2000,Comedy,RT Audience
Youth Without Youth,44.0,"['Drama', 'Fantasy', 'Mystery']",124.0,R,2007-10-26,10,2007,2000,Drama,RT Audience
Enchanted,80.0,"['Animation', 'Comedy', 'Family']",107.0,PG,2007-11-21,11,2007,2000,Animation,RT Audience
American Gangster,87.0,"['Biography', 'Crime', 'Drama']",157.0,R,2007-11-02,11,2007,2000,Biography,RT Audience
Martian Child,72.0,"['Comedy', 'Drama', 'Family']",106.0,PG,2007-11-02,11,2007,2000,Comedy,RT Audience
Lions for Lambs,47.0,"['Crime', 'Drama', 'Mystery']",92.0,R,2007-11-09,11,2007,2000,Crime,RT Audience
Turn the River,45.0,['Drama'],92.0,R,2007-10-17,10,2007,2000,Drama,RT Audience
30 Days of Night,56.0,"['Action', 'Horror', 'Thriller']",113.0,R,2007-10-19,10,2007,2000,Action,RT Audience
Paranormal Activity,57.0,"['Horror', 'Mystery', 'Thriller']",86.0,R,2009-10-16,10,2009,2000,Horror,RT Audience
Jack Brooks: Monster Slayer,51.0,"['Action', 'Comedy', 'Horror']",85.0,R,2008-11-19,11,2008,2000,Action,RT Audience
August Rush,82.0,"['Drama', 'Music']",114.0,PG,2007-11-21,11,2007,2000,Drama,RT Audience
Feel the Noise,42.0,"['Drama', 'Music']",86.0,PG-13,2007-10-05,10,2007,2000,Drama,RT Audience
Why Did I Get Married?,78.0,"['Comedy', 'Drama']",113.0,PG-13,2007-10-12,10,2007,2000,Comedy,RT Audience
How About You,53.0,"['Comedy', 'Drama']",87.0,Not Rated,2007-11-16,11,2007,2000,Comedy,RT Audience
Love in the Time of Cholera,45.0,"['Drama', 'Romance']",139.0,R,2007-11-16,11,2007,2000,Drama,RT Audience
Feast of Love,55.0,"['Drama', 'Romance']",97.0,R,2007-09-28,9,2007,2000,Drama,RT Audience
There Will Be Blood,86.0,['Drama'],158.0,R,2008-01-25,1,2008,2000,Drama,RT Audience
The Heartbreak Kid,37.0,"['Comedy', 'Romance']",116.0,R,2007-10-05,10,2007,2000,Comedy,RT Audience
Flawless,53.0,"['Crime', 'Drama', 'Thriller']",108.0,PG-13,2008-03-28,3,2008,2000,Crime,RT Audience
Things We Lost in the Fire,73.0,['Drama'],118.0,R,2007-10-19,10,2007,2000,Drama,RT Audience
Sydney White,70.0,"['Comedy', 'Drama', 'Romance']",108.0,PG-13,2007-09-21,9,2007,2000,Comedy,RT Audience
Anamorph,24.0,"['Crime', 'Horror', 'Thriller']",107.0,R,2008-08-05,8,2008,2000,Crime,RT Audience
Resident Evil: Extinction,58.0,"['Action', 'Horror', 'Sci_Fi']",94.0,R,2007-09-21,9,2007,2000,Action,RT Audience
Everybody Wants to Be Italian,33.0,"['Comedy', 'Romance']",105.0,R,2009-03-26,3,2009,2000,Comedy,RT Audience
Katyn,78.0,"['Drama', 'History', 'War']",121.0,Not Rated,2007-09-21,9,2007,2000,Drama,RT Audience
Mr. Woodcock,32.0,"['Comedy', 'Romance', 'Sport']",87.0,PG-13,2007-09-14,9,2007,2000,Comedy,RT Audience
Reservation Road,52.0,"['Crime', 'Drama', 'Thriller']",102.0,R,2008-06-19,6,2008,2000,Crime,RT Audience
Death Defying Acts,26.0,"['Drama', 'History', 'Romance']",97.0,PG,2008-03-13,3,2008,2000,Drama,RT Audience
Days and Clouds,62.0,['Drama'],118.0,Not Rated,2008-07-11,7,2008,2000,Drama,RT Audience
The Take,91.0,"['Action', 'Crime', 'Drama']",96.0,R,2008-04-11,4,2008,2000,Action,RT Audience
Cleaner,40.0,"['Crime', 'Mystery', 'Thriller']",88.0,R,2008-01-18,1,2008,2000,Crime,RT Audience
Battle for Haditha,72.0,"['Drama', 'History', 'War']",97.0,R,2008-05-07,5,2008,2000,Drama,RT Audience
Silk,33.0,"['Drama', 'Romance']",107.0,R,2007-09-21,9,2007,2000,Drama,RT Audience
Honeydripper,57.0,"['Crime', 'Drama', 'History']",124.0,PG-13,2008-05-09,5,2008,2000,Crime,RT Audience
Ping Pong Playa,52.0,"['Comedy', 'Sport']",96.0,PG-13,2008-09-05,9,2008,2000,Comedy,RT Audience
Breakfast with Scot,64.0,"['Comedy', 'Drama', 'Music']",95.0,PG-13,2007-11-16,11,2007,2000,Comedy,RT Audience
A Thousand Years of Good Prayers,54.0,"['Drama', 'Romance']",83.0,Not Rated,2008-04-10,4,2008,2000,Drama,RT Audience
Shake Hands with the Devil,56.0,"['Drama', 'History', 'War']",112.0,R,2007-09-28,9,2007,2000,Drama,RT Audience
December Boys,52.0,"['Drama', 'Romance']",105.0,PG-13,2007-09-20,9,2007,2000,Drama,RT Audience
Across the Universe,82.0,"['Drama', 'Fantasy', 'History']",133.0,PG-13,2007-10-12,10,2007,2000,Drama,RT Audience
Boy A,87.0,['Drama'],102.0,R,2008-09-04,9,2008,2000,Drama,RT Audience
Battle for Terra,41.0,"['Animation', 'Action', 'Adventure']",85.0,PG,2009-05-01,5,2009,2000,Animation,RT Audience
Battle in Seattle,65.0,"['Action', 'Drama']",98.0,R,2008-05-07,5,2008,2000,Action,RT Audience
Diary of the Dead,40.0,"['Fantasy', 'Horror', 'Sci_Fi']",95.0,R,2008-02-22,2,2008,2000,Fantasy,RT Audience
Towelhead,58.0,['Drama'],124.0,R,2008-09-26,9,2008,2000,Drama,RT Audience
Eastern Promises,83.0,"['Action', 'Crime', 'Drama']",100.0,R,2007-09-21,9,2007,2000,Action,RT Audience
Rendition,62.0,"['Drama', 'Thriller']",122.0,R,2007-10-19,10,2007,2000,Drama,RT Audience
Then She Found Me,44.0,"['Comedy', 'Drama', 'Romance']",100.0,R,2008-05-09,5,2008,2000,Comedy,RT Audience
"Run, Fat Boy, Run",64.0,"['Comedy', 'Romance', 'Sport']",100.0,PG-13,2008-03-28,3,2008,2000,Comedy,RT Audience
Before the Devil Knows You're Dead,71.0,"['Crime', 'Drama', 'Thriller']",117.0,R,2007-10-26,10,2007,2000,Crime,RT Audience
Fugitive Pieces,65.0,"['Drama', 'War']",104.0,R,2008-05-09,5,2008,2000,Drama,RT Audience
The Brave One,64.0,"['Action', 'Crime', 'Drama']",122.0,R,2007-09-14,9,2007,2000,Action,RT Audience
Gone Baby Gone,86.0,"['Crime', 'Drama', 'Mystery']",114.0,R,2007-10-19,10,2007,2000,Crime,RT Audience
Shall We Kiss?,62.0,"['Comedy', 'Romance']",96.0,Not Rated,2007-12-12,12,2007,2000,Comedy,RT Audience
The Hunting Party,54.0,"['Adventure', 'Comedy', 'Drama']",101.0,R,2007-09-21,9,2007,2000,Adventure,RT Audience
Into the Wild,89.0,"['Adventure', 'Biography', 'Drama']",148.0,R,2007-10-19,10,2007,2000,Adventure,RT Audience
In the Valley of Elah,77.0,"['Crime', 'Drama', 'Mystery']",121.0,R,2007-09-28,9,2007,2000,Crime,RT Audience
Juno,88.0,"['Comedy', 'Drama']",96.0,PG-13,2007-12-25,12,2007,2000,Comedy,RT Audience
Brick Lane,60.0,['Drama'],102.0,PG-13,2008-07-11,7,2008,2000,Drama,RT Audience
Redacted,45.0,"['Crime', 'Thriller', 'War']",90.0,R,2007-11-16,11,2007,2000,Crime,RT Audience
Sukiyaki Western Django,57.0,"['Action', 'Western']",121.0,R,2007-09-15,9,2007,2000,Action,RT Audience
Cidade dos Homens,78.0,"['Crime', 'Drama']",106.0,R,2007-08-31,8,2007,2000,Crime,RT Audience
Margot at the Wedding,40.0,"['Comedy', 'Drama']",91.0,R,2007-12-14,12,2007,2000,Comedy,RT Audience
Michael Clayton,69.0,"['Crime', 'Drama', 'Mystery']",119.0,R,2007-10-12,10,2007,2000,Crime,RT Audience
Halloween,59.0,['Horror'],109.0,R,2007-08-31,8,2007,2000,Horror,RT Audience
Sleuth,51.0,"['Crime', 'Drama', 'Mystery']",88.0,R,2007-11-23,11,2007,2000,Crime,RT Audience
"Lust, Caution",84.0,"['Drama', 'History', 'Romance']",157.0,,2007-10-26,10,2007,2000,Drama,RT Audience
REC,82.0,"['Action', 'Adventure', 'Fantasy']",78.0,R,2007-11-23,11,2007,2000,Action,RT Audience
Balls of Fury,33.0,"['Comedy', 'Crime', 'Sport']",90.0,PG-13,2007-08-29,8,2007,2000,Comedy,RT Audience
Atonement,80.0,"['Drama', 'Mystery', 'Romance']",123.0,R,2008-01-11,1,2008,2000,Drama,RT Audience
Illegal Tender,67.0,"['Crime', 'Drama', 'Thriller']",108.0,R,2007-08-24,8,2007,2000,Crime,RT Audience
War,51.0,"['Action', 'Thriller']",103.0,R,2007-08-24,8,2007,2000,Action,RT Audience
September Dawn,49.0,"['Drama', 'History', 'Romance']",111.0,R,2007-08-24,8,2007,2000,Drama,RT Audience
The Kingdom,76.0,"['Action', 'Drama', 'Thriller']",110.0,R,2007-09-28,9,2007,2000,Action,RT Audience
3:10 to Yuma,86.0,"['Action', 'Crime', 'Drama']",122.0,R,2007-09-07,9,2007,2000,Action,RT Audience
Elite Squad,87.0,"['Action', 'Crime', 'Drama']",115.0,R,2007-10-12,10,2007,2000,Action,RT Audience
Superbad,87.0,['Comedy'],113.0,R,2007-08-17,8,2007,2000,Comedy,RT Audience
The Invasion,40.0,"['Sci_Fi', 'Thriller']",99.0,PG-13,2007-08-17,8,2007,2000,Sci_Fi,RT Audience
Daddy Day Camp,38.0,"['Comedy', 'Family']",93.0,PG,2007-08-08,8,2007,2000,Comedy,RT Audience
Hot Rod,64.0,"['Comedy', 'Sport']",88.0,PG-13,2007-08-03,8,2007,2000,Comedy,RT Audience
Underdog,42.0,"['Action', 'Adventure', 'Comedy']",84.0,PG,2007-08-03,8,2007,2000,Action,RT Audience
Death Sentence,60.0,"['Action', 'Crime', 'Drama']",105.0,R,2007-08-31,8,2007,2000,Action,RT Audience
Stuck,54.0,"['Biography', 'Crime', 'Drama']",85.0,R,2009-01-09,1,2009,2000,Biography,RT Audience
Rush Hour 3,63.0,"['Action', 'Comedy', 'Crime']",91.0,PG-13,2007-08-10,8,2007,2000,Action,RT Audience
Stardust,86.0,"['Adventure', 'Family', 'Fantasy']",127.0,PG-13,2007-08-10,8,2007,2000,Adventure,RT Audience
I Know Who Killed Me,26.0,"['Crime', 'Drama', 'Mystery']",105.0,R,2007-07-27,7,2007,2000,Crime,RT Audience
Under the Same Moon,82.0,"['Adventure', 'Drama']",106.0,PG-13,2008-04-04,4,2008,2000,Adventure,RT Audience
"Gandhi, My Father",71.0,"['Biography', 'Drama', 'History']",136.0,Not Rated,2007-07-27,7,2007,2000,Biography,RT Audience
Shoot 'Em Up,65.0,"['Action', 'Thriller']",86.0,R,2007-09-07,9,2007,2000,Action,RT Audience
No Reservations,62.0,"['Comedy', 'Drama', 'Romance']",104.0,PG,2007-07-27,7,2007,2000,Comedy,RT Audience
Who's Your Caddy?,59.0,"['Comedy', 'Sport']",93.0,PG-13,2007-07-27,7,2007,2000,Comedy,RT Audience
Postal,34.0,"['Action', 'Comedy', 'Crime']",100.0,R,2007-10-18,10,2007,2000,Action,RT Audience
I Now Pronounce You Chuck & Larry,69.0,"['Comedy', 'Romance']",115.0,PG-13,2007-07-20,7,2007,2000,Comedy,RT Audience
Hairspray,84.0,"['Comedy', 'Drama', 'Musical']",117.0,PG,2007-07-20,7,2007,2000,Comedy,RT Audience
License to Wed,53.0,"['Comedy', 'Romance']",91.0,PG-13,2007-07-03,7,2007,2000,Comedy,RT Audience
Remember the Daze,47.0,"['Comedy', 'Drama']",101.0,R,2007-06-05,6,2007,2000,Comedy,RT Audience
Harry Potter and the Order of the Phoenix,81.0,"['Action', 'Adventure', 'Family']",138.0,PG-13,2007-07-11,7,2007,2000,Action,RT Audience
Kabluey,65.0,['Comedy'],86.0,PG-13,2007-06-25,6,2007,2000,Comedy,RT Audience
What We Do Is Secret,53.0,"['Biography', 'Drama', 'Music']",92.0,R,2008-08-08,8,2008,2000,Biography,RT Audience
Ratatouille,87.0,"['Animation', 'Adventure', 'Comedy']",111.0,G,2007-06-29,6,2007,2000,Animation,RT Audience
Evan Almighty,52.0,"['Comedy', 'Family', 'Fantasy']",96.0,PG,2007-06-22,6,2007,2000,Comedy,RT Audience
Cassandra's Dream,49.0,"['Crime', 'Drama', 'Romance']",108.0,PG-13,2008-01-18,1,2008,2000,Crime,RT Audience
Holding Trevor,30.0,"['Drama', 'Romance']",88.0,R,2007-06-16,6,2007,2000,Drama,RT Audience
Shelter,45.0,"['Drama', 'Romance', 'Sport']",97.0,R,2009-04-16,4,2009,2000,Drama,RT Audience
Sex and Death 101,42.0,"['Comedy', 'Drama', 'Fantasy']",117.0,R,2008-02-22,2,2008,2000,Comedy,RT Audience
Nancy Drew,59.0,"['Comedy', 'Crime', 'Family']",99.0,PG,2007-06-15,6,2007,2000,Comedy,RT Audience
Cthulhu,28.0,"['Drama', 'Horror', 'Thriller']",100.0,R,2019-12-11,12,2019,2010,Drama,RT Audience
Good Luck Chuck,57.0,"['Comedy', 'Romance']",96.0,R,2007-09-21,9,2007,2000,Comedy,RT Audience
1408,61.0,"['Fantasy', 'Horror', 'Mystery']",104.0,PG-13,2007-06-22,6,2007,2000,Fantasy,RT Audience
Live Free or Die Hard,86.0,"['Action', 'Thriller']",128.0,PG-13,2007-06-27,6,2007,2000,Action,RT Audience
Evening,48.0,"['Drama', 'Romance']",117.0,PG-13,2007-06-29,6,2007,2000,Drama,RT Audience
Hostel: Part II,39.0,"['Horror', 'Thriller']",94.0,R,2007-06-08,6,2007,2000,Horror,RT Audience
The Grand,43.0,['Comedy'],104.0,R,2007-06-07,6,2007,2000,Comedy,RT Audience
Surf's Up,70.0,"['Animation', 'Comedy', 'Family']",85.0,PG,2007-06-08,6,2007,2000,Animation,RT Audience
We Own the Night,61.0,"['Crime', 'Drama', 'Thriller']",117.0,R,2007-10-12,10,2007,2000,Crime,RT Audience
Aleksandra,69.0,"['Drama', 'War']",95.0,Not Rated,2007-09-26,9,2007,2000,Drama,RT Audience
Roman de gare,76.0,['Drama'],103.0,R,2008-05-23,5,2008,2000,Drama,RT Audience
Ocean's Thirteen,75.0,"['Action', 'Crime', 'Thriller']",122.0,PG-13,2007-06-08,6,2007,2000,Action,RT Audience
The Edge of Heaven,89.0,['Drama'],122.0,Not Rated,2007-09-27,9,2007,2000,Drama,RT Audience
Persepolis,92.0,"['Animation', 'Biography', 'Drama']",96.0,PG-13,2008-02-22,2,2008,2000,Animation,RT Audience
Go Go Tales,27.0,"['Comedy', 'Drama']",96.0,Not Rated,2011-01-07,1,2011,2010,Comedy,RT Audience
Silent Light,69.0,"['Drama', 'Romance']",136.0,Not Rated,2007-10-12,10,2007,2000,Drama,RT Audience
Meduzot,79.0,['Drama'],78.0,Not Rated,2007-06-28,6,2007,2000,Drama,RT Audience
Mr. Brooks,76.0,"['Crime', 'Drama', 'Thriller']",120.0,R,2007-06-01,6,2007,2000,Crime,RT Audience
Chop Shop,77.0,['Drama'],84.0,Not Rated,2008-02-27,2,2008,2000,Drama,RT Audience
Paranoid Park,65.0,"['Crime', 'Drama', 'Mystery']",85.0,R,2007-10-24,10,2007,2000,Crime,RT Audience
XXY,80.0,"['Drama', 'Romance']",86.0,Not Rated,2008-05-02,5,2008,2000,Drama,RT Audience
Caramel,81.0,"['Comedy', 'Drama', 'Romance']",95.0,PG,2007-08-09,8,2007,2000,Comedy,RT Audience
The Orphanage,86.0,"['Drama', 'Fantasy', 'Horror']",105.0,R,2008-01-11,1,2008,2000,Drama,RT Audience
"Romulus, My Father",65.0,"['Biography', 'Drama']",104.0,R,2007-05-31,5,2007,2000,Biography,RT Audience
The Band's Visit,86.0,"['Comedy', 'Drama', 'Music']",87.0,PG-13,2008-03-21,3,2008,2000,Comedy,RT Audience
No Country for Old Men,86.0,"['Crime', 'Drama', 'Thriller']",122.0,R,2007-11-21,11,2007,2000,Crime,RT Audience
Pirates of the Caribbean: At World's End,72.0,"['Action', 'Adventure', 'Fantasy']",169.0,PG-13,2007-05-25,5,2007,2000,Action,RT Audience
Boarding Gate,20.0,"['Drama', 'Thriller']",106.0,R,2007-08-22,8,2007,2000,Drama,RT Audience
The Banishment,73.0,"['Drama', 'Romance']",157.0,,2018-01-18,1,2018,2010,Drama,RT Audience
Savage Grace,38.0,['Drama'],97.0,Not Rated,2008-01-25,1,2008,2000,Drama,RT Audience
"4 Months, 3 Weeks and 2 Days",86.0,['Drama'],113.0,Not Rated,2007-09-14,9,2007,2000,Drama,RT Audience
Water Lilies,68.0,"['Drama', 'Romance']",85.0,,2007-08-15,8,2007,2000,Drama,RT Audience
Control,89.0,"['Biography', 'Drama', 'Music']",122.0,R,2007-09-26,9,2007,2000,Biography,RT Audience
